"rank_change","symbol","rank","padj","gene"
988,"ATG4D",1425,2.19016841330629e-05,"ENSG00000130734"
-266,"EPGN",1426,2.19922662861963e-05,"ENSG00000182585"
-5,"ZC2HC1C",1427,2.20833628118593e-05,"ENSG00000119703"
2088,"MKI67",1428,2.21270026825292e-05,"ENSG00000148773"
13,"NANOGP5",1429,2.231851877607e-05,"ENSG00000231697"
1488,"KRT8P46",1430,2.231851877607e-05,"ENSG00000248971"
-304,"CNTRL",1431,2.23570537640666e-05,"ENSG00000119397"
-205,"PHF14",1432,2.24618716343246e-05,"ENSG00000106443"
1179,"ANO7",1433,2.24618716343246e-05,"ENSG00000146205"
1952,"HOXA10",1434,2.25414913612089e-05,"ENSG00000253293"
193,"SEPTIN11",1435,2.25460550127011e-05,"ENSG00000138758"
413,"DUSP1",1436,2.25529826810084e-05,"ENSG00000120129"
2895,"PPP1R1A",1437,2.25805936660926e-05,"ENSG00000135447"
1455,"RASGEF1A",1438,2.25805936660926e-05,"ENSG00000198915"
385,"TAS2R62P",1439,2.25805936660926e-05,"ENSG00000234066"
1737,"RENBP",1440,2.26790140602099e-05,"ENSG00000102032"
595,"SLC16A7",1441,2.26790140602099e-05,"ENSG00000118596"
865,"PIK3R5",1442,2.2847251755068e-05,"ENSG00000141506"
488,"CLTB",1443,2.29331267683684e-05,"ENSG00000175416"
NA,"AC012076.1",1444,2.31988796250633e-05,"ENSG00000286864"
NA,"AC093330.3",1445,2.33053930209091e-05,"ENSG00000287680"
-1379,"RAB24",1446,2.3307765545302e-05,"ENSG00000169228"
-247,"CDC6",1447,2.35581558201133e-05,"ENSG00000094804"
-512,"SH3D19",1448,2.35581558201133e-05,"ENSG00000109686"
473,"ZMAT1",1449,2.35581558201133e-05,"ENSG00000166432"
258,"AL662795.2",1450,2.35581558201133e-05,"ENSG00000280128"
2842,"CTNND2",1451,2.38228722652e-05,"ENSG00000169862"
899,"PGAP6",1452,2.38405518713732e-05,"ENSG00000129925"
2093,"PHF24",1453,2.38651436945894e-05,"ENSG00000122733"
473,"ZNF714",1454,2.38927881073698e-05,"ENSG00000160352"
1483,"TAF4B",1455,2.39676220138988e-05,"ENSG00000141384"
829,"ZNF761",1456,2.41683786574477e-05,"ENSG00000160336"
1166,"TET1",1457,2.43749606909193e-05,"ENSG00000138336"
-470,"UBL7",1458,2.4515599422835e-05,"ENSG00000138629"
140,"PRELID1",1459,2.47233795680027e-05,"ENSG00000169230"
1078,"AL133243.2",1460,2.48291209869715e-05,"ENSG00000276334"
-454,"AL035456.1",1461,2.49625802606071e-05,"ENSG00000235036"
3418,"C14orf132",1462,2.51001093723026e-05,"ENSG00000227051"
4620,"DANT2",1463,2.53182949125181e-05,"ENSG00000235244"
1129,"APOBEC3G",1464,2.53182949125181e-05,"ENSG00000239713"
1581,"LILRA6",1465,2.53182949125181e-05,"ENSG00000244482"
302,"AL035071.1",1466,2.55163546816957e-05,"ENSG00000260257"
611,"INO80D",1467,2.55309910568737e-05,"ENSG00000114933"
15523,"MTND4P12",1468,2.5547557665951e-05,"ENSG00000247627"
115,"BEND7",1469,2.56668065822e-05,"ENSG00000165626"
-356,"AC005670.3",1470,2.56668065822e-05,"ENSG00000262879"
684,"LINC02596",1471,2.57023728587463e-05,"ENSG00000233431"
-733,"RHOC",1472,2.59098732871997e-05,"ENSG00000155366"
820,"NDEL1",1473,2.5986836951067e-05,"ENSG00000166579"
239,"AL353795.3",1474,2.63075879155074e-05,"ENSG00000279608"
1227,"PRSS23",1475,2.63806243200617e-05,"ENSG00000150687"
11,"WEE1",1476,2.64214922407617e-05,"ENSG00000166483"
1650,"MKNK2",1477,2.64353369641187e-05,"ENSG00000099875"
-1088,"AC139795.2",1478,2.64529204851022e-05,"ENSG00000247679"
724,"CIT",1479,2.64590620276425e-05,"ENSG00000122966"
1613,"ABI3",1480,2.6997337676266e-05,"ENSG00000108798"
-508,"RN7SL648P",1481,2.6997337676266e-05,"ENSG00000265727"
2395,"HOXA9",1482,2.70025291385268e-05,"ENSG00000078399"
2779,"ABHD17A",1483,2.70025291385268e-05,"ENSG00000129968"
1396,"CFAP58-DT",1484,2.70025291385268e-05,"ENSG00000231233"
-245,"NUDT13",1485,2.70309412649511e-05,"ENSG00000166321"
1073,"NIPAL2",1486,2.70403582071534e-05,"ENSG00000104361"
-255,"AC104958.1",1487,2.70403582071534e-05,"ENSG00000248318"
-314,"RPL18P10",1488,2.7179137516147e-05,"ENSG00000214359"
302,"ZNF37A",1489,2.73972197253946e-05,"ENSG00000075407"
1127,"FLOT2",1490,2.73972197253946e-05,"ENSG00000132589"
1062,"SKA3",1491,2.73972197253946e-05,"ENSG00000165480"
1472,"RPL7AP10",1492,2.74848235694661e-05,"ENSG00000240522"
418,"FTH1P10",1493,2.75427458115628e-05,"ENSG00000223361"
991,"AC008079.1",1494,2.75427458115628e-05,"ENSG00000280007"
-246,"POU5F1P4",1495,2.75501946945206e-05,"ENSG00000237872"
2085,"CNN1",1496,2.75652846492948e-05,"ENSG00000130176"
-173,"ZNF439",1497,2.75791151906656e-05,"ENSG00000171291"
1784,"USF1",1498,2.76134113338849e-05,"ENSG00000158773"
1159,"ARHGEF1",1499,2.76208404747516e-05,"ENSG00000076928"
508,"IRAK1BP1",1500,2.78514148286588e-05,"ENSG00000146243"
63,"NNT-AS1",1501,2.78514148286588e-05,"ENSG00000248092"
6278,"LINC02217",1502,2.82364953593401e-05,"ENSG00000248455"
681,"ZNF621",1503,2.82402220158095e-05,"ENSG00000172888"
567,"PRDX5",1504,2.82644758449423e-05,"ENSG00000126432"
1010,"FAM30A",1505,2.84226266404552e-05,"ENSG00000226777"
1422,"BBC3",1506,2.84755056403646e-05,"ENSG00000105327"
13239,"GAPDHP40",1507,2.8533937694442e-05,"ENSG00000248626"
512,"MKRN3",1508,2.86686756015658e-05,"ENSG00000179455"
99,"SSNA1",1509,2.87382919033329e-05,"ENSG00000176101"
1463,"TENT5A",1510,2.87562199177515e-05,"ENSG00000112773"
-382,"AC122718.1",1511,2.87562199177515e-05,"ENSG00000250461"
1420,"RPS6KA1",1512,2.88126322860081e-05,"ENSG00000117676"
1505,"LARP1B",1513,2.89209473710601e-05,"ENSG00000138709"
-207,"POLR2L",1514,2.90610307360016e-05,"ENSG00000177700"
810,"BPI",1515,2.90758074958175e-05,"ENSG00000101425"
1223,"CD53",1516,2.91566441128235e-05,"ENSG00000143119"
-664,"GNRHR",1517,2.91631827415147e-05,"ENSG00000109163"
1536,"PFKFB4",1518,2.91946073490209e-05,"ENSG00000114268"
1368,"IL7R",1519,2.91946073490209e-05,"ENSG00000168685"
-954,"NRSN2-AS1",1520,2.91946073490209e-05,"ENSG00000225377"
2066,"STRIT1",1521,2.92324651166936e-05,"ENSG00000240045"
-843,"AC018462.1",1522,2.93766303366434e-05,"ENSG00000229839"
-99,"FAM209B",1523,2.94327124849418e-05,"ENSG00000213714"
128,"AC015909.5",1524,2.94327124849418e-05,"ENSG00000279792"
-367,"AC138832.1",1525,2.97387813640614e-05,"ENSG00000253536"
762,"AL080317.1",1526,2.97592177549226e-05,"ENSG00000271789"
1594,"LINC01506",1527,3.01942654542863e-05,"ENSG00000234506"
1957,"AC011939.1",1528,3.02056400725782e-05,"ENSG00000259924"
4453,"AL359922.2",1529,3.02056400725782e-05,"ENSG00000265194"
1689,"SEMA6B",1530,3.05528354469162e-05,"ENSG00000167680"
636,"MRPL41",1531,3.07409874205917e-05,"ENSG00000182154"
1491,"SELENBP1",1532,3.08320475304608e-05,"ENSG00000143416"
NA,"AC025442.2",1533,3.0927672517633e-05,"ENSG00000285999"
2534,"SH3RF1",1534,3.10472897925096e-05,"ENSG00000154447"
24390,"POTEKP",1535,3.1216561015666e-05,"ENSG00000204434"
8727,"GLULP4",1536,3.12546016428463e-05,"ENSG00000178723"
13,"PMM1",1537,3.1261514349772e-05,"ENSG00000100417"
-146,"CDHR5",1538,3.12948984785528e-05,"ENSG00000099834"
1273,"NCF1",1539,3.14283588270822e-05,"ENSG00000158517"
-864,"ZBTB12BP",1540,3.16804528760478e-05,"ENSG00000180610"
986,"ZNF492",1541,3.17422113019239e-05,"ENSG00000229676"
958,"USF3",1542,3.17575261774393e-05,"ENSG00000176542"
138,"FAM53C",1543,3.17780623433064e-05,"ENSG00000120709"
NA,"PLP1",1544,3.19455748817975e-05,"ENSG00000123560"
NA,"AL591002.1",1545,3.19684518248201e-05,"ENSG00000286550"
301,"NR1H2",1546,3.21047879090445e-05,"ENSG00000131408"
-297,"AF107885.2",1547,3.21047879090445e-05,"ENSG00000259103"
728,"MIIP",1548,3.21081038677281e-05,"ENSG00000116691"
-10,"AC131182.1",1549,3.24800359047844e-05,"ENSG00000250698"
666,"DCAF17",1550,3.2571072446801e-05,"ENSG00000115827"
134,"AC110769.3",1551,3.28600243822694e-05,"ENSG00000279957"
-819,"RPL4P7",1552,3.31438091086513e-05,"ENSG00000224442"
-61,"AC104129.1",1553,3.35255623851121e-05,"ENSG00000176349"
2701,"ANKRD36B",1554,3.39740450552813e-05,"ENSG00000196912"
1173,"SYTL3",1555,3.4029706290849e-05,"ENSG00000164674"
1421,"MYL4",1556,3.40713729630651e-05,"ENSG00000198336"
2576,"OSBPL2",1557,3.41471217283821e-05,"ENSG00000130703"
-924,"CD177P1",1558,3.42312473001179e-05,"ENSG00000204933"
338,"AC106820.4",1559,3.42312473001179e-05,"ENSG00000260293"
-172,"PELO",1560,3.43285522207298e-05,"ENSG00000152684"
2053,"SUCNR1",1561,3.45450152619201e-05,"ENSG00000198829"
766,"HJURP",1562,3.46917228081369e-05,"ENSG00000123485"
2467,"PKP1",1563,3.49887748849398e-05,"ENSG00000081277"
771,"TTC38",1564,3.502437188226e-05,"ENSG00000075234"
2840,"CSRP3",1565,3.52627120435611e-05,"ENSG00000129170"
1782,"RXFP1",1566,3.52627120435611e-05,"ENSG00000171509"
2761,"AL671986.1",1567,3.52627120435611e-05,"ENSG00000232027"
-567,"AC100830.1",1568,3.55168020909275e-05,"ENSG00000259635"
1334,"CCDC122",1569,3.59921490025829e-05,"ENSG00000151773"
1492,"SLC45A1",1570,3.61483027439456e-05,"ENSG00000162426"
1202,"NRGN",1571,3.64234670934009e-05,"ENSG00000154146"
5456,"AL627309.2",1572,3.64480136875999e-05,"ENSG00000239906"
249,"ARHGAP23",1573,3.64480136875999e-05,"ENSG00000275832"
17573,"AL356535.1",1574,3.67566722344775e-05,"ENSG00000213087"
555,"ARFGEF2",1575,3.68097333512878e-05,"ENSG00000124198"
-413,"AC131571.1",1576,3.68162852451063e-05,"ENSG00000228061"
48,"AL132656.4",1577,3.68464763633081e-05,"ENSG00000280355"
1448,"TAZ",1578,3.70590175027548e-05,"ENSG00000102125"
947,"C9orf131",1579,3.77050130184417e-05,"ENSG00000174038"
1069,"HABP4",1580,3.77468382262955e-05,"ENSG00000130956"
1097,"ZNF544",1581,3.77468382262955e-05,"ENSG00000198131"
-170,"NDUFAF6",1582,3.77841061047144e-05,"ENSG00000156170"
193,"FAM186B",1583,3.78331869726706e-05,"ENSG00000135436"
1381,"MYO1F",1584,3.78884549934997e-05,"ENSG00000142347"
344,"CP",1585,3.81129711470076e-05,"ENSG00000047457"
-543,"AC011120.1",1586,3.81625789940317e-05,"ENSG00000264196"
585,"IDO1",1587,3.82984351945001e-05,"ENSG00000131203"
2321,"FANCB",1588,3.82984351945001e-05,"ENSG00000181544"
928,"KLHL40",1589,3.83793788561277e-05,"ENSG00000157119"
-190,"AL358115.1",1590,3.84193003024521e-05,"ENSG00000236364"
2119,"MYOM2",1591,3.85996548913453e-05,"ENSG00000036448"
905,"SUSD3",1592,3.85996548913453e-05,"ENSG00000157303"
564,"SRA1",1593,3.85996548913453e-05,"ENSG00000213523"
1750,"CYTH1",1594,3.88973402962082e-05,"ENSG00000108669"
-475,"RIMKLBP2",1595,3.89306421492391e-05,"ENSG00000225920"
-366,"NEK5",1596,3.89770319944448e-05,"ENSG00000197168"
3743,"MIR9-1HG",1597,3.90961604309067e-05,"ENSG00000125462"
43,"AC005480.1",1598,3.92319403768185e-05,"ENSG00000258891"
1160,"BAX",1599,3.9275094780138e-05,"ENSG00000087088"
1353,"ARL4C",1600,3.94197100174386e-05,"ENSG00000188042"
754,"S100A4",1601,3.97601660336005e-05,"ENSG00000196154"
438,"ICA1L",1602,3.97961317952538e-05,"ENSG00000163596"
589,"ZNF121",1603,4.02209258062733e-05,"ENSG00000197961"
1657,"RPL3L",1604,4.04427842227239e-05,"ENSG00000140986"
14,"ZNF629",1605,4.04449272679501e-05,"ENSG00000102870"
1591,"OPTN",1606,4.06979713387238e-05,"ENSG00000123240"
1196,"SGO2",1607,4.07269099854724e-05,"ENSG00000163535"
4797,"SLC1A2",1608,4.07862075650345e-05,"ENSG00000110436"
942,"CORO1A",1609,4.07976431995119e-05,"ENSG00000102879"
681,"PCDHGB9P",1610,4.09665287906828e-05,"ENSG00000276545"
883,"AP001189.1",1611,4.10111632576011e-05,"ENSG00000236304"
-232,"HNRNPMP1",1612,4.1095036003394e-05,"ENSG00000259335"
260,"TMEM140",1613,4.12644935399162e-05,"ENSG00000146859"
524,"WDR1",1614,4.15470828375742e-05,"ENSG00000071127"
-833,"ZNF708",1615,4.19266930556393e-05,"ENSG00000182141"
1050,"FOXRED2",1616,4.19671557370433e-05,"ENSG00000100350"
-48,"VSIG10",1617,4.20036049407047e-05,"ENSG00000176834"
1587,"MPHOSPH9",1618,4.24388783526001e-05,"ENSG00000051825"
673,"AP006545.1",1619,4.24420724269686e-05,"ENSG00000260949"
2239,"SLPI",1620,4.2636693670478e-05,"ENSG00000124107"
989,"SLC25A36",1621,4.2659155768083e-05,"ENSG00000114120"
986,"ST6GALNAC4",1622,4.2659155768083e-05,"ENSG00000136840"
148,"PIAS2",1623,4.2691546816016e-05,"ENSG00000078043"
-161,"AP001148.1",1624,4.27130429077499e-05,"ENSG00000278989"
756,"HDAC8",1625,4.33381963349308e-05,"ENSG00000147099"
NA,"AC006008.1",1626,4.37985583540932e-05,"ENSG00000286912"
686,"BCAP31",1627,4.38722391744243e-05,"ENSG00000185825"
-774,"AC133552.4",1628,4.39148439615105e-05,"ENSG00000263326"
1543,"CD84",1629,4.44498262022148e-05,"ENSG00000066294"
572,"LCP1",1630,4.44498262022148e-05,"ENSG00000136167"
4246,"AC136475.2",1631,4.44498262022148e-05,"ENSG00000254910"
4814,"UNC45B",1632,4.46363987943412e-05,"ENSG00000141161"
-722,"TBC1D22A-AS1",1633,4.48478649118374e-05,"ENSG00000280080"
1312,"CD79A",1634,4.54178330239918e-05,"ENSG00000105369"
1088,"TSEN2",1635,4.55191096424518e-05,"ENSG00000154743"
783,"LINC02273",1636,4.55522702763233e-05,"ENSG00000245954"
-577,"KLHL42",1637,4.55884765287334e-05,"ENSG00000087448"
-431,"C8orf37",1638,4.59232460843367e-05,"ENSG00000156172"
466,"LCORL",1639,4.59401501056867e-05,"ENSG00000178177"
608,"GPR132",1640,4.61260664281522e-05,"ENSG00000183484"
209,"DGAT1",1641,4.63997408000435e-05,"ENSG00000185000"
1101,"BCYRN1",1642,4.64067394612041e-05,"ENSG00000236824"
113,"PIKFYVE",1643,4.64901565610074e-05,"ENSG00000115020"
1565,"ANKRD28",1644,4.65355788617755e-05,"ENSG00000206560"
2704,"PBX4",1645,4.6658495056385e-05,"ENSG00000105717"
-498,"AC000120.1",1646,4.66865129112434e-05,"ENSG00000243107"
2757,"MYCN",1647,4.6885557734913e-05,"ENSG00000134323"
1348,"BRI3BP",1648,4.6885557734913e-05,"ENSG00000184992"
737,"URB2",1649,4.72609094932945e-05,"ENSG00000135763"
1097,"AL604028.2",1650,4.74265499391107e-05,"ENSG00000234329"
2333,"ZAP70",1651,4.74886595667315e-05,"ENSG00000115085"
4049,"AC022150.4",1652,4.7491230126094e-05,"ENSG00000269825"
1110,"HPCAL1",1653,4.75133609787705e-05,"ENSG00000115756"
1147,"GMPR",1654,4.77155179308653e-05,"ENSG00000137198"
-685,"NRBF2P5",1655,4.7848365521735e-05,"ENSG00000270427"
1287,"PLXNC1",1656,4.80285990917208e-05,"ENSG00000136040"
3366,"DIRAS2",1657,4.80517249090655e-05,"ENSG00000165023"
2550,"AC099494.1",1658,4.82479894410307e-05,"ENSG00000279410"
1373,"SHCBP1",1659,4.83979781486217e-05,"ENSG00000171241"
-599,"CHN2-AS1",1660,4.8533128219571e-05,"ENSG00000235669"
-22,"KCNJ2-AS1",1661,4.86180313395084e-05,"ENSG00000267365"
1609,"AC018628.1",1662,4.88147998330047e-05,"ENSG00000279133"
438,"ZNF888",1663,4.91117919168901e-05,"ENSG00000213793"
496,"CLDN5",1664,4.91949833513108e-05,"ENSG00000184113"
-586,"MTCO2P11",1665,4.95077953955227e-05,"ENSG00000235917"
NA,"AL662844.3",1666,4.95733597800736e-05,"ENSG00000271821"
-1426,"LRRC8C-DT",1667,4.96434621577034e-05,"ENSG00000231999"
138,"PCDHGB3",1668,4.986974176221e-05,"ENSG00000262209"
-104,"FSIP2",1669,4.98869189324016e-05,"ENSG00000188738"
3051,"MCAM",1670,5.00383889156084e-05,"ENSG00000076706"
604,"HLA-F",1671,5.00383889156084e-05,"ENSG00000204642"
-609,"AL592429.1",1672,5.00383889156084e-05,"ENSG00000218565"
916,"TWSG1",1673,5.01665220948773e-05,"ENSG00000128791"
33,"SLC10A3",1674,5.03877269734524e-05,"ENSG00000126903"
689,"KNOP1P2",1675,5.06003821992403e-05,"ENSG00000270429"
-419,"AC099689.3",1676,5.07767455174266e-05,"ENSG00000279416"
889,"PAF1",1677,5.07793516021928e-05,"ENSG00000006712"
-836,"PPIAP72",1678,5.08806800021574e-05,"ENSG00000174715"
463,"SCHIP1",1679,5.09292692853477e-05,"ENSG00000151967"
302,"HNRNPA1P14",1680,5.09292692853477e-05,"ENSG00000227638"
775,"MYL6",1681,5.09628292363935e-05,"ENSG00000092841"
NA,"AL139423.2",1682,5.09839790401214e-05,"ENSG00000287727"
-183,"BIRC6",1683,5.10247229047276e-05,"ENSG00000115760"
1523,"CRIP2",1684,5.10247229047276e-05,"ENSG00000182809"
4051,"TNNT3",1685,5.12817237868893e-05,"ENSG00000130595"
1421,"HPCAL4",1686,5.13592578231835e-05,"ENSG00000116983"
1111,"H1-2",1687,5.15742729091664e-05,"ENSG00000187837"
708,"POLR2J",1688,5.17614584687222e-05,"ENSG00000005075"
1124,"TMCC3",1689,5.19586080436983e-05,"ENSG00000057704"
578,"OTUD4",1690,5.21353379465906e-05,"ENSG00000164164"
16893,"EIF4A1P10",1691,5.23344834072322e-05,"ENSG00000229132"
2758,"ILDR2",1692,5.25134208540057e-05,"ENSG00000143195"
-114,"AL356057.1",1693,5.25134208540057e-05,"ENSG00000217488"
-438,"AC007114.2",1694,5.25134208540057e-05,"ENSG00000263089"
1698,"GOLGA7B",1695,5.25684261983367e-05,"ENSG00000155265"
-1032,"PRR13",1696,5.2638250650453e-05,"ENSG00000205352"
-950,"AC005264.1",1697,5.3198579401903e-05,"ENSG00000267551"
-268,"XYLB",1698,5.3207239610743e-05,"ENSG00000093217"
-166,"AC009093.7",1699,5.3207239610743e-05,"ENSG00000279106"
627,"SELL",1700,5.32761978584705e-05,"ENSG00000188404"
1348,"TMEM63B",1701,5.34042729871286e-05,"ENSG00000137216"
1103,"MMP25-AS1",1702,5.35693686749138e-05,"ENSG00000261971"
-749,"SPIN2A",1703,5.36169573083588e-05,"ENSG00000147059"
462,"SURF1",1704,5.36169573083588e-05,"ENSG00000148290"
2646,"MX2",1705,5.36169573083588e-05,"ENSG00000183486"
543,"IPO7",1706,5.36939187119587e-05,"ENSG00000205339"
1294,"ZNF367",1707,5.41718557351491e-05,"ENSG00000165244"
-1458,"GVQW3",1708,5.43812099914299e-05,"ENSG00000179240"
726,"LMAN2",1709,5.45336986388983e-05,"ENSG00000169223"
110,"DNAJC2",1710,5.55497628874788e-05,"ENSG00000105821"
886,"RILP",1711,5.56529065587713e-05,"ENSG00000167705"
941,"CSK",1712,5.57146257035822e-05,"ENSG00000103653"
262,"EIF2AK4",1713,5.57146257035822e-05,"ENSG00000128829"
1151,"RARA-AS1",1714,5.57388451318949e-05,"ENSG00000265666"
NA,"TBCE",1715,5.59458907165421e-05,"ENSG00000284770"
2153,"KRT5",1716,5.61521268939221e-05,"ENSG00000186081"
-551,"AC244131.1",1717,5.61521268939221e-05,"ENSG00000256657"
NA,"ANKRD22",1718,5.61971540279455e-05,"ENSG00000152766"
-649,"C20orf194",1719,5.63250030915404e-05,"ENSG00000088854"
1888,"SNCG",1720,5.65766264129777e-05,"ENSG00000173267"
1594,"LINC00960",1721,5.68416200838846e-05,"ENSG00000242516"
220,"CCNJ",1722,5.70997088074399e-05,"ENSG00000107443"
4527,"FAM189A2",1723,5.73719965934688e-05,"ENSG00000135063"
1137,"COL18A1",1724,5.76351534796414e-05,"ENSG00000182871"
55,"DDIT3",1725,5.77238535820394e-05,"ENSG00000175197"
-236,"ADRB1",1726,5.83396255175907e-05,"ENSG00000043591"
1654,"PGD",1727,5.84485877174537e-05,"ENSG00000142657"
264,"CENPQ",1728,5.86095061356032e-05,"ENSG00000031691"
2951,"AGER",1729,5.87148210804654e-05,"ENSG00000204305"
-106,"ZFP30",1730,5.87505484329142e-05,"ENSG00000120784"
600,"TLE3",1731,5.91862945497413e-05,"ENSG00000140332"
800,"ALG10B",1732,5.9226331712053e-05,"ENSG00000175548"
1885,"FOSB",1733,5.93502454626762e-05,"ENSG00000125740"
690,"AC090181.3",1734,5.96327561533072e-05,"ENSG00000278991"
1139,"MRPL55",1735,5.9660649330256e-05,"ENSG00000162910"
NA,"PALM2AKAP2",1736,6.04387720488283e-05,"ENSG00000157654"
2049,"CADM2",1737,6.04916106495761e-05,"ENSG00000175161"
1023,"ANXA11",1738,6.10161212143122e-05,"ENSG00000122359"
860,"KCTD3",1739,6.1418412504976e-05,"ENSG00000136636"
1244,"NCF1C",1740,6.1418412504976e-05,"ENSG00000165178"
725,"FKTN",1741,6.16077320792055e-05,"ENSG00000106692"
-854,"DTWD2",1742,6.16647660452071e-05,"ENSG00000169570"
2394,"ARMC12",1743,6.27409473168356e-05,"ENSG00000157343"
1317,"PPP1R12C",1744,6.27520303297689e-05,"ENSG00000125503"
18282,"RTN3P1",1745,6.29432693352842e-05,"ENSG00000251333"
5861,"RCN1",1746,6.29526922811904e-05,"ENSG00000049449"
-201,"RPS2P52",1747,6.29526922811904e-05,"ENSG00000213726"
-151,"MTND5P2",1748,6.29526922811904e-05,"ENSG00000229622"
1854,"SYNDIG1L",1749,6.30415824618355e-05,"ENSG00000183379"
267,"SMG1P5",1750,6.32014672390167e-05,"ENSG00000183604"
-334,"C17orf78",1751,6.32014672390167e-05,"ENSG00000278505"
-1096,"NAPA",1752,6.3291348137169e-05,"ENSG00000105402"
NA,"ALDOB",1753,6.3291348137169e-05,"ENSG00000136872"
-336,"MFSD1P1",1754,6.34342576524187e-05,"ENSG00000261868"
1373,"AC020659.1",1755,6.36549764249864e-05,"ENSG00000174171"
3686,"KRT18P57",1756,6.36549764249864e-05,"ENSG00000215867"
-826,"DDX18P5",1757,6.36943429093412e-05,"ENSG00000255220"
-113,"B3GALNT1",1758,6.39145452885997e-05,"ENSG00000169255"
-1646,"CTDNEP1",1759,6.41527658848303e-05,"ENSG00000175826"
5218,"FGF1",1760,6.480173265262e-05,"ENSG00000113578"
2636,"CHEK1",1761,6.50613904087884e-05,"ENSG00000149554"
1672,"TARBP1",1762,6.51168241745268e-05,"ENSG00000059588"
301,"AVPR1B",1763,6.51168241745268e-05,"ENSG00000198049"
873,"TECPR2",1764,6.56569076422794e-05,"ENSG00000196663"
-761,"RAB1B",1765,6.5675337066524e-05,"ENSG00000174903"
1678,"CEP55",1766,6.59534752772384e-05,"ENSG00000138180"
13669,"RPL10P16",1767,6.60171288210532e-05,"ENSG00000178464"
806,"LYPLA2",1768,6.60303245991526e-05,"ENSG00000011009"
-109,"AC009951.5",1769,6.605344583807e-05,"ENSG00000283118"
2803,"AC092329.4",1770,6.605344583807e-05,"ENSG00000284428"
82,"BAG6",1771,6.6127119228276e-05,"ENSG00000204463"
115,"AC017100.1",1772,6.6127119228276e-05,"ENSG00000259985"
1078,"PHF1",1773,6.63222306783575e-05,"ENSG00000112511"
272,"AC125603.1",1774,6.64867289067192e-05,"ENSG00000257654"
437,"AC012513.2",1775,6.66303044904951e-05,"ENSG00000236478"
-315,"RINL",1776,6.6660800984969e-05,"ENSG00000187994"
26,"SP2-AS1",1777,6.72505703773411e-05,"ENSG00000234494"
11683,"DRAIC",1778,6.75755264006438e-05,"ENSG00000245750"
681,"MAP1LC3B",1779,6.7661511216578e-05,"ENSG00000140941"
-213,"AC004980.2",1780,6.77288344973197e-05,"ENSG00000214243"
1079,"SLC1A7",1781,6.77908487388525e-05,"ENSG00000162383"
2532,"NUDT22",1782,6.78824622355033e-05,"ENSG00000149761"
1416,"JOSD2",1783,6.79496699447909e-05,"ENSG00000161677"
NA,"AL133444.1",1784,6.79948824072942e-05,"ENSG00000285774"
549,"TFF3",1785,6.81994978718034e-05,"ENSG00000160180"
1121,"EXTL2",1786,6.85660213246477e-05,"ENSG00000162694"
2066,"LINC00216",1787,6.85871055660263e-05,"ENSG00000279636"
1137,"RBCK1",1788,6.86018514324291e-05,"ENSG00000125826"
1876,"PTCRA",1789,6.86686271663267e-05,"ENSG00000171611"
368,"VMA21",1790,6.91771009784659e-05,"ENSG00000160131"
2628,"RIMS4",1791,6.93223931726619e-05,"ENSG00000101098"
2136,"CHI3L1",1792,6.94923288132033e-05,"ENSG00000133048"
-436,"KIF9",1793,6.96749174378835e-05,"ENSG00000088727"
1983,"SLC26A8",1794,6.96749174378835e-05,"ENSG00000112053"
1059,"CD274",1795,6.96749174378835e-05,"ENSG00000120217"
-298,"AP005131.3",1796,6.99300594769405e-05,"ENSG00000267503"
1512,"GYG1",1797,6.99494530322219e-05,"ENSG00000163754"
397,"LINC02701",1798,7.01338408036227e-05,"ENSG00000250508"
827,"IBTK",1799,7.02733319504954e-05,"ENSG00000005700"
1577,"STX4",1800,7.03256788992281e-05,"ENSG00000103496"
510,"STK10",1801,7.03939346899612e-05,"ENSG00000072786"
588,"LMF2",1802,7.05150111779871e-05,"ENSG00000100258"
1603,"TBC1D24",1803,7.05715592714523e-05,"ENSG00000162065"
2227,"GNAO1",1804,7.06361229215138e-05,"ENSG00000087258"
941,"SMCR5",1805,7.06361229215138e-05,"ENSG00000226746"
-1018,"SETP5",1806,7.07807348575124e-05,"ENSG00000233998"
1733,"FCER1G",1807,7.10907012489178e-05,"ENSG00000158869"
927,"PERM1",1808,7.10907012489178e-05,"ENSG00000187642"
5507,"AMER2",1809,7.12167732728258e-05,"ENSG00000165566"
-607,"AC007496.1",1810,7.176742379409e-05,"ENSG00000260194"
21166,"CD302",1811,7.19668234481877e-05,"ENSG00000241399"
625,"SERPINI2",1812,7.21335652886568e-05,"ENSG00000114204"
1216,"VPS13C",1813,7.21335652886568e-05,"ENSG00000129003"
5918,"WSCD2",1814,7.2233220302851e-05,"ENSG00000075035"
728,"C3AR1",1815,7.28097386759295e-05,"ENSG00000171860"
374,"ARF1",1816,7.293649664608e-05,"ENSG00000143761"
20235,"RPL3P7",1817,7.31334852618884e-05,"ENSG00000225093"
-961,"AC097376.2",1818,7.32704837815392e-05,"ENSG00000248863"
1511,"OSM",1819,7.33460958579967e-05,"ENSG00000099985"
499,"SMAD5",1820,7.33460958579967e-05,"ENSG00000113658"
-14,"ATP6AP1",1821,7.33854780868481e-05,"ENSG00000071553"
-1367,"RTCA-AS1",1822,7.33854780868481e-05,"ENSG00000224616"
NA,"AC016245.2",1823,7.33878472472098e-05,"ENSG00000287403"
