"padj","gene","symbol","rank","rank_change"
3.43285522207298e-05,"ENSG00000152684","PELO",1560,-172
3.45450152619201e-05,"ENSG00000198829","SUCNR1",1561,2053
3.46917228081369e-05,"ENSG00000123485","HJURP",1562,766
3.49887748849398e-05,"ENSG00000081277","PKP1",1563,2467
3.502437188226e-05,"ENSG00000075234","TTC38",1564,771
3.52627120435611e-05,"ENSG00000129170","CSRP3",1565,2840
3.52627120435611e-05,"ENSG00000171509","RXFP1",1566,1782
3.52627120435611e-05,"ENSG00000232027","AL671986.1",1567,2761
3.55168020909275e-05,"ENSG00000259635","AC100830.1",1568,-567
3.59921490025829e-05,"ENSG00000151773","CCDC122",1569,1334
3.61483027439456e-05,"ENSG00000162426","SLC45A1",1570,1492
3.64234670934009e-05,"ENSG00000154146","NRGN",1571,1202
3.64480136875999e-05,"ENSG00000239906","AL627309.2",1572,5456
3.64480136875999e-05,"ENSG00000275832","ARHGAP23",1573,249
3.67566722344775e-05,"ENSG00000213087","AL356535.1",1574,17573
3.68097333512878e-05,"ENSG00000124198","ARFGEF2",1575,555
3.68162852451063e-05,"ENSG00000228061","AC131571.1",1576,-413
3.68464763633081e-05,"ENSG00000280355","AL132656.4",1577,48
3.70590175027548e-05,"ENSG00000102125","TAZ",1578,1448
3.77050130184417e-05,"ENSG00000174038","C9orf131",1579,947
3.77468382262955e-05,"ENSG00000130956","HABP4",1580,1069
3.77468382262955e-05,"ENSG00000198131","ZNF544",1581,1097
3.77841061047144e-05,"ENSG00000156170","NDUFAF6",1582,-170
3.78331869726706e-05,"ENSG00000135436","FAM186B",1583,193
3.78884549934997e-05,"ENSG00000142347","MYO1F",1584,1381
3.81129711470076e-05,"ENSG00000047457","CP",1585,344
3.81625789940317e-05,"ENSG00000264196","AC011120.1",1586,-543
3.82984351945001e-05,"ENSG00000131203","IDO1",1587,585
3.82984351945001e-05,"ENSG00000181544","FANCB",1588,2321
3.83793788561277e-05,"ENSG00000157119","KLHL40",1589,928
3.84193003024521e-05,"ENSG00000236364","AL358115.1",1590,-190
3.85996548913453e-05,"ENSG00000036448","MYOM2",1591,2119
3.85996548913453e-05,"ENSG00000157303","SUSD3",1592,905
3.85996548913453e-05,"ENSG00000213523","SRA1",1593,564
3.88973402962082e-05,"ENSG00000108669","CYTH1",1594,1750
3.89306421492391e-05,"ENSG00000225920","RIMKLBP2",1595,-475
3.89770319944448e-05,"ENSG00000197168","NEK5",1596,-366
3.90961604309067e-05,"ENSG00000125462","MIR9-1HG",1597,3743
3.92319403768185e-05,"ENSG00000258891","AC005480.1",1598,43
3.9275094780138e-05,"ENSG00000087088","BAX",1599,1160
3.94197100174386e-05,"ENSG00000188042","ARL4C",1600,1353
3.97601660336005e-05,"ENSG00000196154","S100A4",1601,754
3.97961317952538e-05,"ENSG00000163596","ICA1L",1602,438
4.02209258062733e-05,"ENSG00000197961","ZNF121",1603,589
4.04427842227239e-05,"ENSG00000140986","RPL3L",1604,1657
4.04449272679501e-05,"ENSG00000102870","ZNF629",1605,14
4.06979713387238e-05,"ENSG00000123240","OPTN",1606,1591
4.07269099854724e-05,"ENSG00000163535","SGO2",1607,1196
4.07862075650345e-05,"ENSG00000110436","SLC1A2",1608,4797
4.07976431995119e-05,"ENSG00000102879","CORO1A",1609,942
4.09665287906828e-05,"ENSG00000276545","PCDHGB9P",1610,681
4.10111632576011e-05,"ENSG00000236304","AP001189.1",1611,883
4.1095036003394e-05,"ENSG00000259335","HNRNPMP1",1612,-232
4.12644935399162e-05,"ENSG00000146859","TMEM140",1613,260
4.15470828375742e-05,"ENSG00000071127","WDR1",1614,524
4.19266930556393e-05,"ENSG00000182141","ZNF708",1615,-833
4.19671557370433e-05,"ENSG00000100350","FOXRED2",1616,1050
4.20036049407047e-05,"ENSG00000176834","VSIG10",1617,-48
4.24388783526001e-05,"ENSG00000051825","MPHOSPH9",1618,1587
4.24420724269686e-05,"ENSG00000260949","AP006545.1",1619,673
4.2636693670478e-05,"ENSG00000124107","SLPI",1620,2239
4.2659155768083e-05,"ENSG00000114120","SLC25A36",1621,989
4.2659155768083e-05,"ENSG00000136840","ST6GALNAC4",1622,986
4.2691546816016e-05,"ENSG00000078043","PIAS2",1623,148
4.27130429077499e-05,"ENSG00000278989","AP001148.1",1624,-161
4.33381963349308e-05,"ENSG00000147099","HDAC8",1625,756
4.37985583540932e-05,"ENSG00000286912","AC006008.1",1626,NA
4.38722391744243e-05,"ENSG00000185825","BCAP31",1627,686
4.39148439615105e-05,"ENSG00000263326","AC133552.4",1628,-774
4.44498262022148e-05,"ENSG00000066294","CD84",1629,1543
4.44498262022148e-05,"ENSG00000136167","LCP1",1630,572
4.44498262022148e-05,"ENSG00000254910","AC136475.2",1631,4246
4.46363987943412e-05,"ENSG00000141161","UNC45B",1632,4814
4.48478649118374e-05,"ENSG00000280080","TBC1D22A-AS1",1633,-722
4.54178330239918e-05,"ENSG00000105369","CD79A",1634,1312
4.55191096424518e-05,"ENSG00000154743","TSEN2",1635,1088
4.55522702763233e-05,"ENSG00000245954","LINC02273",1636,783
4.55884765287334e-05,"ENSG00000087448","KLHL42",1637,-577
4.59232460843367e-05,"ENSG00000156172","C8orf37",1638,-431
4.59401501056867e-05,"ENSG00000178177","LCORL",1639,466
4.61260664281522e-05,"ENSG00000183484","GPR132",1640,608
4.63997408000435e-05,"ENSG00000185000","DGAT1",1641,209
4.64067394612041e-05,"ENSG00000236824","BCYRN1",1642,1101
4.64901565610074e-05,"ENSG00000115020","PIKFYVE",1643,113
4.65355788617755e-05,"ENSG00000206560","ANKRD28",1644,1565
4.6658495056385e-05,"ENSG00000105717","PBX4",1645,2704
4.66865129112434e-05,"ENSG00000243107","AC000120.1",1646,-498
4.6885557734913e-05,"ENSG00000134323","MYCN",1647,2757
4.6885557734913e-05,"ENSG00000184992","BRI3BP",1648,1348
4.72609094932945e-05,"ENSG00000135763","URB2",1649,737
4.74265499391107e-05,"ENSG00000234329","AL604028.2",1650,1097
4.74886595667315e-05,"ENSG00000115085","ZAP70",1651,2333
4.7491230126094e-05,"ENSG00000269825","AC022150.4",1652,4049
4.75133609787705e-05,"ENSG00000115756","HPCAL1",1653,1110
4.77155179308653e-05,"ENSG00000137198","GMPR",1654,1147
4.7848365521735e-05,"ENSG00000270427","NRBF2P5",1655,-685
4.80285990917208e-05,"ENSG00000136040","PLXNC1",1656,1287
4.80517249090655e-05,"ENSG00000165023","DIRAS2",1657,3366
4.82479894410307e-05,"ENSG00000279410","AC099494.1",1658,2550
4.83979781486217e-05,"ENSG00000171241","SHCBP1",1659,1373
4.8533128219571e-05,"ENSG00000235669","CHN2-AS1",1660,-599
4.86180313395084e-05,"ENSG00000267365","KCNJ2-AS1",1661,-22
4.88147998330047e-05,"ENSG00000279133","AC018628.1",1662,1609
4.91117919168901e-05,"ENSG00000213793","ZNF888",1663,438
4.91949833513108e-05,"ENSG00000184113","CLDN5",1664,496
4.95077953955227e-05,"ENSG00000235917","MTCO2P11",1665,-586
4.95733597800736e-05,"ENSG00000271821","AL662844.3",1666,NA
4.96434621577034e-05,"ENSG00000231999","LRRC8C-DT",1667,-1426
4.986974176221e-05,"ENSG00000262209","PCDHGB3",1668,138
4.98869189324016e-05,"ENSG00000188738","FSIP2",1669,-104
5.00383889156084e-05,"ENSG00000076706","MCAM",1670,3051
5.00383889156084e-05,"ENSG00000204642","HLA-F",1671,604
5.00383889156084e-05,"ENSG00000218565","AL592429.1",1672,-609
5.01665220948773e-05,"ENSG00000128791","TWSG1",1673,916
5.03877269734524e-05,"ENSG00000126903","SLC10A3",1674,33
5.06003821992403e-05,"ENSG00000270429","KNOP1P2",1675,689
5.07767455174266e-05,"ENSG00000279416","AC099689.3",1676,-419
5.07793516021928e-05,"ENSG00000006712","PAF1",1677,889
5.08806800021574e-05,"ENSG00000174715","PPIAP72",1678,-836
5.09292692853477e-05,"ENSG00000151967","SCHIP1",1679,463
5.09292692853477e-05,"ENSG00000227638","HNRNPA1P14",1680,302
5.09628292363935e-05,"ENSG00000092841","MYL6",1681,775
5.09839790401214e-05,"ENSG00000287727","AL139423.2",1682,NA
5.10247229047276e-05,"ENSG00000115760","BIRC6",1683,-183
5.10247229047276e-05,"ENSG00000182809","CRIP2",1684,1523
5.12817237868893e-05,"ENSG00000130595","TNNT3",1685,4051
5.13592578231835e-05,"ENSG00000116983","HPCAL4",1686,1421
5.15742729091664e-05,"ENSG00000187837","H1-2",1687,1111
5.17614584687222e-05,"ENSG00000005075","POLR2J",1688,708
5.19586080436983e-05,"ENSG00000057704","TMCC3",1689,1124
5.21353379465906e-05,"ENSG00000164164","OTUD4",1690,578
5.23344834072322e-05,"ENSG00000229132","EIF4A1P10",1691,16893
5.25134208540057e-05,"ENSG00000143195","ILDR2",1692,2758
5.25134208540057e-05,"ENSG00000217488","AL356057.1",1693,-114
5.25134208540057e-05,"ENSG00000263089","AC007114.2",1694,-438
5.25684261983367e-05,"ENSG00000155265","GOLGA7B",1695,1698
5.2638250650453e-05,"ENSG00000205352","PRR13",1696,-1032
5.3198579401903e-05,"ENSG00000267551","AC005264.1",1697,-950
5.3207239610743e-05,"ENSG00000093217","XYLB",1698,-268
5.3207239610743e-05,"ENSG00000279106","AC009093.7",1699,-166
5.32761978584705e-05,"ENSG00000188404","SELL",1700,627
5.34042729871286e-05,"ENSG00000137216","TMEM63B",1701,1348
5.35693686749138e-05,"ENSG00000261971","MMP25-AS1",1702,1103
5.36169573083588e-05,"ENSG00000147059","SPIN2A",1703,-749
5.36169573083588e-05,"ENSG00000148290","SURF1",1704,462
5.36169573083588e-05,"ENSG00000183486","MX2",1705,2646
5.36939187119587e-05,"ENSG00000205339","IPO7",1706,543
5.41718557351491e-05,"ENSG00000165244","ZNF367",1707,1294
5.43812099914299e-05,"ENSG00000179240","GVQW3",1708,-1458
5.45336986388983e-05,"ENSG00000169223","LMAN2",1709,726
5.55497628874788e-05,"ENSG00000105821","DNAJC2",1710,110
5.56529065587713e-05,"ENSG00000167705","RILP",1711,886
5.57146257035822e-05,"ENSG00000103653","CSK",1712,941
5.57146257035822e-05,"ENSG00000128829","EIF2AK4",1713,262
5.57388451318949e-05,"ENSG00000265666","RARA-AS1",1714,1151
5.59458907165421e-05,"ENSG00000284770","TBCE",1715,NA
5.61521268939221e-05,"ENSG00000186081","KRT5",1716,2153
5.61521268939221e-05,"ENSG00000256657","AC244131.1",1717,-551
5.61971540279455e-05,"ENSG00000152766","ANKRD22",1718,NA
5.63250030915404e-05,"ENSG00000088854","C20orf194",1719,-649
5.65766264129777e-05,"ENSG00000173267","SNCG",1720,1888
5.68416200838846e-05,"ENSG00000242516","LINC00960",1721,1594
5.70997088074399e-05,"ENSG00000107443","CCNJ",1722,220
5.73719965934688e-05,"ENSG00000135063","FAM189A2",1723,4527
5.76351534796414e-05,"ENSG00000182871","COL18A1",1724,1137
5.77238535820394e-05,"ENSG00000175197","DDIT3",1725,55
5.83396255175907e-05,"ENSG00000043591","ADRB1",1726,-236
5.84485877174537e-05,"ENSG00000142657","PGD",1727,1654
5.86095061356032e-05,"ENSG00000031691","CENPQ",1728,264
5.87148210804654e-05,"ENSG00000204305","AGER",1729,2951
5.87505484329142e-05,"ENSG00000120784","ZFP30",1730,-106
5.91862945497413e-05,"ENSG00000140332","TLE3",1731,600
5.9226331712053e-05,"ENSG00000175548","ALG10B",1732,800
5.93502454626762e-05,"ENSG00000125740","FOSB",1733,1885
5.96327561533072e-05,"ENSG00000278991","AC090181.3",1734,690
5.9660649330256e-05,"ENSG00000162910","MRPL55",1735,1139
6.04387720488283e-05,"ENSG00000157654","PALM2AKAP2",1736,NA
6.04916106495761e-05,"ENSG00000175161","CADM2",1737,2049
6.10161212143122e-05,"ENSG00000122359","ANXA11",1738,1023
6.1418412504976e-05,"ENSG00000136636","KCTD3",1739,860
6.1418412504976e-05,"ENSG00000165178","NCF1C",1740,1244
6.16077320792055e-05,"ENSG00000106692","FKTN",1741,725
6.16647660452071e-05,"ENSG00000169570","DTWD2",1742,-854
6.27409473168356e-05,"ENSG00000157343","ARMC12",1743,2394
6.27520303297689e-05,"ENSG00000125503","PPP1R12C",1744,1317
6.29432693352842e-05,"ENSG00000251333","RTN3P1",1745,18282
6.29526922811904e-05,"ENSG00000049449","RCN1",1746,5861
6.29526922811904e-05,"ENSG00000213726","RPS2P52",1747,-201
6.29526922811904e-05,"ENSG00000229622","MTND5P2",1748,-151
6.30415824618355e-05,"ENSG00000183379","SYNDIG1L",1749,1854
6.32014672390167e-05,"ENSG00000183604","SMG1P5",1750,267
6.32014672390167e-05,"ENSG00000278505","C17orf78",1751,-334
6.3291348137169e-05,"ENSG00000105402","NAPA",1752,-1096
6.3291348137169e-05,"ENSG00000136872","ALDOB",1753,NA
6.34342576524187e-05,"ENSG00000261868","MFSD1P1",1754,-336
6.36549764249864e-05,"ENSG00000174171","AC020659.1",1755,1373
6.36549764249864e-05,"ENSG00000215867","KRT18P57",1756,3686
6.36943429093412e-05,"ENSG00000255220","DDX18P5",1757,-826
6.39145452885997e-05,"ENSG00000169255","B3GALNT1",1758,-113
6.41527658848303e-05,"ENSG00000175826","CTDNEP1",1759,-1646
6.480173265262e-05,"ENSG00000113578","FGF1",1760,5218
6.50613904087884e-05,"ENSG00000149554","CHEK1",1761,2636
6.51168241745268e-05,"ENSG00000059588","TARBP1",1762,1672
6.51168241745268e-05,"ENSG00000198049","AVPR1B",1763,301
6.56569076422794e-05,"ENSG00000196663","TECPR2",1764,873
6.5675337066524e-05,"ENSG00000174903","RAB1B",1765,-761
6.59534752772384e-05,"ENSG00000138180","CEP55",1766,1678
6.60171288210532e-05,"ENSG00000178464","RPL10P16",1767,13669
6.60303245991526e-05,"ENSG00000011009","LYPLA2",1768,806
6.605344583807e-05,"ENSG00000283118","AC009951.5",1769,-109
6.605344583807e-05,"ENSG00000284428","AC092329.4",1770,2803
6.6127119228276e-05,"ENSG00000204463","BAG6",1771,82
6.6127119228276e-05,"ENSG00000259985","AC017100.1",1772,115
6.63222306783575e-05,"ENSG00000112511","PHF1",1773,1078
6.64867289067192e-05,"ENSG00000257654","AC125603.1",1774,272
6.66303044904951e-05,"ENSG00000236478","AC012513.2",1775,437
6.6660800984969e-05,"ENSG00000187994","RINL",1776,-315
6.72505703773411e-05,"ENSG00000234494","SP2-AS1",1777,26
6.75755264006438e-05,"ENSG00000245750","DRAIC",1778,11683
6.7661511216578e-05,"ENSG00000140941","MAP1LC3B",1779,681
6.77288344973197e-05,"ENSG00000214243","AC004980.2",1780,-213
6.77908487388525e-05,"ENSG00000162383","SLC1A7",1781,1079
6.78824622355033e-05,"ENSG00000149761","NUDT22",1782,2532
6.79496699447909e-05,"ENSG00000161677","JOSD2",1783,1416
6.79948824072942e-05,"ENSG00000285774","AL133444.1",1784,NA
6.81994978718034e-05,"ENSG00000160180","TFF3",1785,549
6.85660213246477e-05,"ENSG00000162694","EXTL2",1786,1121
6.85871055660263e-05,"ENSG00000279636","LINC00216",1787,2066
6.86018514324291e-05,"ENSG00000125826","RBCK1",1788,1137
6.86686271663267e-05,"ENSG00000171611","PTCRA",1789,1876
6.91771009784659e-05,"ENSG00000160131","VMA21",1790,368
6.93223931726619e-05,"ENSG00000101098","RIMS4",1791,2628
6.94923288132033e-05,"ENSG00000133048","CHI3L1",1792,2136
6.96749174378835e-05,"ENSG00000088727","KIF9",1793,-436
6.96749174378835e-05,"ENSG00000112053","SLC26A8",1794,1983
6.96749174378835e-05,"ENSG00000120217","CD274",1795,1059
6.99300594769405e-05,"ENSG00000267503","AP005131.3",1796,-298
6.99494530322219e-05,"ENSG00000163754","GYG1",1797,1512
7.01338408036227e-05,"ENSG00000250508","LINC02701",1798,397
7.02733319504954e-05,"ENSG00000005700","IBTK",1799,827
7.03256788992281e-05,"ENSG00000103496","STX4",1800,1577
7.03939346899612e-05,"ENSG00000072786","STK10",1801,510
7.05150111779871e-05,"ENSG00000100258","LMF2",1802,588
7.05715592714523e-05,"ENSG00000162065","TBC1D24",1803,1603
7.06361229215138e-05,"ENSG00000087258","GNAO1",1804,2227
7.06361229215138e-05,"ENSG00000226746","SMCR5",1805,941
7.07807348575124e-05,"ENSG00000233998","SETP5",1806,-1018
7.10907012489178e-05,"ENSG00000158869","FCER1G",1807,1733
7.10907012489178e-05,"ENSG00000187642","PERM1",1808,927
7.12167732728258e-05,"ENSG00000165566","AMER2",1809,5507
7.176742379409e-05,"ENSG00000260194","AC007496.1",1810,-607
7.19668234481877e-05,"ENSG00000241399","CD302",1811,21166
7.21335652886568e-05,"ENSG00000114204","SERPINI2",1812,625
7.21335652886568e-05,"ENSG00000129003","VPS13C",1813,1216
7.2233220302851e-05,"ENSG00000075035","WSCD2",1814,5918
7.28097386759295e-05,"ENSG00000171860","C3AR1",1815,728
7.293649664608e-05,"ENSG00000143761","ARF1",1816,374
7.31334852618884e-05,"ENSG00000225093","RPL3P7",1817,20235
7.32704837815392e-05,"ENSG00000248863","AC097376.2",1818,-961
7.33460958579967e-05,"ENSG00000099985","OSM",1819,1511
7.33460958579967e-05,"ENSG00000113658","SMAD5",1820,499
7.33854780868481e-05,"ENSG00000071553","ATP6AP1",1821,-14
7.33854780868481e-05,"ENSG00000224616","RTCA-AS1",1822,-1367
7.33878472472098e-05,"ENSG00000287403","AC016245.2",1823,NA
7.34691476619298e-05,"ENSG00000108556","CHRNE",1824,153
7.41840229102823e-05,"ENSG00000286997","AC005856.1",1825,NA
7.43989888266348e-05,"ENSG00000187775","DNAH17",1826,3552
7.44349688807945e-05,"ENSG00000070729","CNGB1",1827,NA
7.44349688807945e-05,"ENSG00000225940","C5orf67",1828,3412
7.46563347111448e-05,"ENSG00000279948","AC008895.1",1829,2143
7.46836417757984e-05,"ENSG00000196616","ADH1B",1830,4437
7.48527076372951e-05,"ENSG00000279456","AL353763.1",1831,7
7.48776088859964e-05,"ENSG00000032444","PNPLA6",1832,1840
7.50303188750668e-05,"ENSG00000176890","TYMS",1833,7499
7.53817583254203e-05,"ENSG00000165511","ZNF22-AS1",1834,907
7.54421391026909e-05,"ENSG00000249028","AC004672.1",1835,-410
7.55722947004109e-05,"ENSG00000147679","UTP23",1836,12
7.56826198419288e-05,"ENSG00000104805","NUCB1",1837,332
7.57362475923987e-05,"ENSG00000085415","SEH1L",1838,-73
7.57362475923987e-05,"ENSG00000189350","TOGARAM2",1839,1858
7.57362475923987e-05,"ENSG00000260884","AC009120.3",1840,-1024
7.60663423505827e-05,"ENSG00000187957","DNER",1841,4588
7.63335567046772e-05,"ENSG00000274756","AC243732.1",1842,-944
7.7035416710119e-05,"ENSG00000171159","C9orf16",1843,-646
7.70657207370585e-05,"ENSG00000000938","FGR",1844,1847
7.74697028321462e-05,"ENSG00000123600","METTL8",1845,1090
7.74697028321462e-05,"ENSG00000177169","ULK1",1846,1641
7.74697028321462e-05,"ENSG00000285108","AC103718.1",1847,NA
7.76487095537952e-05,"ENSG00000117560","FASLG",1848,1330
7.76487095537952e-05,"ENSG00000283156","AC068620.3",1849,1904
7.76578738067168e-05,"ENSG00000214530","STARD10",1850,1655
7.80169010088621e-05,"ENSG00000140044","JDP2",1851,1380
7.85656797967676e-05,"ENSG00000279759","AC118344.2",1852,2929
7.87028277145877e-05,"ENSG00000074317","SNCB",1853,3820
7.96212957675674e-05,"ENSG00000163006","CCDC138",1854,2019
7.96212957675674e-05,"ENSG00000232915","RNF14P1",1855,-358
8.00280373857199e-05,"ENSG00000167077","MEI1",1856,1933
8.0486395540982e-05,"ENSG00000049249","TNFRSF9",1857,420
8.07444564348466e-05,"ENSG00000204577","LILRB3",1858,1718
8.09440971000899e-05,"ENSG00000213592","PPIAP42",1859,-979
8.11196491198764e-05,"ENSG00000005810","MYCBP2",1860,1178
8.11513570135262e-05,"ENSG00000105849","POLR1F",1861,619
8.18183797448404e-05,"ENSG00000184545","DUSP8",1862,2106
8.19089110752946e-05,"ENSG00000167554","ZNF610",1863,107
8.19089110752946e-05,"ENSG00000246548","LINC02288",1864,3335
8.30572603756294e-05,"ENSG00000182389","CACNB4",1865,631
8.31310887417942e-05,"ENSG00000072110","ACTN1",1866,797
8.33023317025643e-05,"ENSG00000110076","NRXN2",1867,567
8.40537838001576e-05,"ENSG00000122679","RAMP3",1868,1457
8.41318388469749e-05,"ENSG00000259536","AC091045.1",1869,774
8.47404171473819e-05,"ENSG00000166266","CUL5",1870,938
8.4918337947401e-05,"ENSG00000130830","MPP1",1871,517
8.49690502769841e-05,"ENSG00000249780","AC093809.1",1872,8988
8.57913973962865e-05,"ENSG00000233111","RAB1C",1873,12091
8.60386827586024e-05,"ENSG00000170629","DPY19L2P2",1874,2037
8.62701701135249e-05,"ENSG00000113811","SELENOK",1875,493
8.64733551883423e-05,"ENSG00000161249","DMKN",1876,2311
8.64914344501602e-05,"ENSG00000100599","RIN3",1877,879
8.64914344501602e-05,"ENSG00000104518","GSDMD",1878,2396
8.6852943460512e-05,"ENSG00000228118","MYL6P5",1879,23024
8.6852943460512e-05,"ENSG00000235863","B3GALT4",1880,1249
8.70841958863453e-05,"ENSG00000157514","TSC22D3",1881,1364
8.70841958863453e-05,"ENSG00000239465","AC090543.1",1882,-702
8.71822448379816e-05,"ENSG00000288032","AC104472.5",1883,NA
8.72290276167882e-05,"ENSG00000180189","HMGB1P14",1884,-924
8.75168845571987e-05,"ENSG00000230022","FNTAP2",1885,-322
8.76149151875008e-05,"ENSG00000164292","RHOBTB3",1886,-1328
8.76150348925511e-05,"ENSG00000027697","IFNGR1",1887,1507
8.77626627441515e-05,"ENSG00000184661","CDCA2",1888,1283
8.7790423086876e-05,"ENSG00000163516","ANKZF1",1889,2579
8.77992000255815e-05,"ENSG00000142327","RNPEPL1",1890,1054
8.77992000255815e-05,"ENSG00000268034","AC243960.2",1891,12791
8.79720734809089e-05,"ENSG00000235159","AL121672.2",1892,-452
8.81452037408384e-05,"ENSG00000287613","AC069549.2",1893,NA
8.81452037408384e-05,"ENSG00000287945","AL603824.1",1894,NA
8.82016160728761e-05,"ENSG00000144426","NBEAL1",1895,-277
8.82271993903501e-05,"ENSG00000155980","KIF5A",1896,4054
8.85765759857766e-05,"ENSG00000099308","MAST3",1897,1137
8.86195529571292e-05,"ENSG00000154217","PITPNC1",1898,1116
8.90628692404385e-05,"ENSG00000230568","SF3A3P1",1899,697
8.95128121356352e-05,"ENSG00000012223","LTF",1900,1735
8.95602308891284e-05,"ENSG00000154898","CCDC144CP",1901,239
8.98626918617532e-05,"ENSG00000218426","AL590867.2",1902,24692
8.98626918617532e-05,"ENSG00000227124","ZNF717",1903,1144
9.03072518954358e-05,"ENSG00000133401","PDZD2",1904,-936
9.0335178578712e-05,"ENSG00000115364","MRPL19",1905,-794
9.0335178578712e-05,"ENSG00000119285","HEATR1",1906,1754
9.0335178578712e-05,"ENSG00000228599","RPL7P52",1907,-236
9.08342095767926e-05,"ENSG00000125505","MBOAT7",1908,1224
9.08821837330324e-05,"ENSG00000104946","TBC1D17",1909,1569
9.10173979697655e-05,"ENSG00000137513","NARS2",1910,1065
9.10957886019321e-05,"ENSG00000157500","APPL1",1911,542
9.11554612891793e-05,"ENSG00000140525","FANCI",1912,559
9.11554612891793e-05,"ENSG00000235576","LINC01871",1913,2395
9.16301038991574e-05,"ENSG00000259073","FOXN3-AS2",1914,588
9.1954758297673e-05,"ENSG00000172399","MYOZ2",1915,6166
9.21343848330145e-05,"ENSG00000246477","AF131216.1",1916,1229
9.2388731998678e-05,"ENSG00000110841","PPFIBP1",1917,797
9.25026843899744e-05,"ENSG00000188211","NCR3LG1",1918,619
9.29469189111655e-05,"ENSG00000213809","KLRK1",1919,-1729
9.29590194301674e-05,"ENSG00000200091","RN7SKP163",1920,-554
9.34710738855861e-05,"ENSG00000263219","RYKP1",1921,-237
9.35313020306692e-05,"ENSG00000128656","CHN1",1922,2559
9.39543623809816e-05,"ENSG00000173218","VANGL1",1923,1549
9.51464860380767e-05,"ENSG00000101639","CEP192",1924,633
9.51502408510662e-05,"ENSG00000114346","ECT2",1925,1001
9.58637486210142e-05,"ENSG00000178301","AQP11",1926,-911
9.59529610105867e-05,"ENSG00000136169","SETDB2",1927,-20
9.59529610105867e-05,"ENSG00000163220","S100A9",1928,1889
9.64565374884684e-05,"ENSG00000105352","CEACAM4",1929,2044
9.67530383174766e-05,"ENSG00000214652","ZNF727",1930,368
9.68202229782779e-05,"ENSG00000161036","LRWD1",1931,609
9.69662753224994e-05,"ENSG00000110011","DNAJC4",1932,695
9.77618489490199e-05,"ENSG00000164530","PI16",1933,2082
9.82218444353292e-05,"ENSG00000064886","CHI3L2",1934,971
9.83989727035112e-05,"ENSG00000079277","MKNK1",1935,1846
9.88255848438076e-05,"ENSG00000218582","GAPDHP63",1936,23897
9.928890480904e-05,"ENSG00000142611","PRDM16",1937,-7
9.93240938015733e-05,"ENSG00000158887","MPZ",1938,1723
9.93240938015733e-05,"ENSG00000163864","NMNAT3",1939,1477
9.95046871639095e-05,"ENSG00000113088","GZMK",1940,-345
9.96346620379991e-05,"ENSG00000070808","CAMK2A",1941,4684
9.96346620379991e-05,"ENSG00000286481","AC011246.1",1942,NA
0.000100009051664463,"ENSG00000215156","AC138409.1",1943,1024
0.00010043815612072,"ENSG00000203721","LINC00862",1944,1564
0.00010043815612072,"ENSG00000250733","C8orf17",1945,-322
0.000100773253998527,"ENSG00000160883","HK3",1946,1940
0.000100852136049243,"ENSG00000229344","MTCO2P12",1947,23085
0.000100852136049243,"ENSG00000258730","ITPK1-AS1",1948,875
0.000100852136049243,"ENSG00000259209","AC004943.1",1949,933
0.000100989006263565,"ENSG00000138100","TRIM54",1950,5080
0.000101124016722206,"ENSG00000163104","SMARCAD1",1951,759
0.000101355639558322,"ENSG00000169752","NRG4",1952,2033
0.000101357654857087,"ENSG00000130300","PLVAP",1953,1849
0.000101464858503674,"ENSG00000137285","TUBB2B",1954,2065
0.000101541456767369,"ENSG00000215305","VPS16",1955,45
0.000101544136544325,"ENSG00000171643","S100Z",1956,140
0.000101783620351389,"ENSG00000237972","TUBG1P",1957,1872
0.000101830708152612,"ENSG00000188529","SRSF10",1958,-166
0.000101864584321046,"ENSG00000142186","SCYL1",1959,13
0.00010195682213017,"ENSG00000004776","HSPB6",1960,320
0.00010248734143021,"ENSG00000277978","AC010542.5",1961,3054
0.00010297245527803,"ENSG00000220506","AL136310.1",1962,-651
0.000104090416905531,"ENSG00000120254","MTHFD1L",1963,61
0.000104346472578499,"ENSG00000287044","AL139106.1",1964,NA
0.000104388696194613,"ENSG00000163630","SYNPR",1965,7217
0.000104388696194613,"ENSG00000184602","SNN",1966,1395
0.000104388696194613,"ENSG00000184611","KCNH7",1967,3193
0.000105045036283935,"ENSG00000079385","CEACAM1",1968,1668
0.000105384154777714,"ENSG00000104093","DMXL2",1969,2309
0.000105432237025615,"ENSG00000105669","COPE",1970,-1400
0.000106160754807862,"ENSG00000196218","RYR1",1971,4753
0.00010627424583705,"ENSG00000162517","PEF1",1972,426
0.00010627424583705,"ENSG00000198015","MRPL42",1973,-74
0.000106393663364209,"ENSG00000137393","RNF144B",1974,828
0.000106393663364209,"ENSG00000146463","ZMYM4",1975,917
0.000106393663364209,"ENSG00000234825","XRCC6P2",1976,15102
0.000107165331075902,"ENSG00000169220","RGS14",1977,1514
0.000107628429128469,"ENSG00000121966","CXCR4",1978,1605
0.00010785112203468,"ENSG00000141505","ASGR1",1979,1443
0.000108231388227244,"ENSG00000231887","PRH1",1980,2611
0.000108231388227244,"ENSG00000270906","MTND4P35",1981,6231
0.000110231100396744,"ENSG00000231104","AC022395.1",1982,-369
0.000110258536252537,"ENSG00000140262","TCF12",1983,649
0.000110392938337007,"ENSG00000142025","DMRTC2",1984,646
