"gene","GTExN7MScountsREPROCESSED","GTExNFK9countsREPROCESSED","GTExO5YTcountsREPROCESSED","GDC2821countsREPROCESSED","GDC2828countsREPROCESSED","GDC2839countsREPROCESSED","padj","symbol","rank","rank_change"
"ENSG00000178852",16,5,12,823,865,1079,9.08911983712558e-12,"EFCAB13",164,296
"ENSG00000029153",3,7,18,630,764,586,1.00661077596032e-11,"ARNTL2",165,340
"ENSG00000142546",918,1070,2624,678,481,558,1.12390958763637e-11,"NOSIP",166,302
"ENSG00000099860",4350,1330,9579,407,330,696,1.1522727606793e-11,"GADD45B",167,217
"ENSG00000144354",43,22,33,2372,3885,1698,1.1690813809984e-11,"CDCA7",168,221
"ENSG00000172216",4653,5971,20525,1275,1499,418,1.19260580703495e-11,"CEBPB",169,126
"ENSG00000213362",41,51,118,10,12,4,1.2217934514088e-11,"FTH1P12",170,6605
"ENSG00000269821",106,24,133,12048,5660,10457,1.25510400430852e-11,"KCNQ1OT1",171,403
"ENSG00000172167",10,11,21,756,540,508,1.36663637618211e-11,"MTBP",172,101
"ENSG00000140678",18049,11036,47958,3574,6500,4716,1.47569639256543e-11,"ITGAX",173,266
"ENSG00000213160",5,5,17,1147,465,805,1.5388981028908e-11,"KLHL23",174,-33
"ENSG00000127955",8,10,38,1027,1182,928,1.6064375380679e-11,"GNAI1",175,224
"ENSG00000167671",8379,6714,5052,1725,830,1040,1.67336127835818e-11,"UBXN6",176,166
"ENSG00000166925",3299,3479,8335,2686,2259,2216,1.68756322809334e-11,"TSC22D4",177,317
"ENSG00000147650",5,9,10,1021,514,503,1.88111876340171e-11,"LRP12",178,330
"ENSG00000254325",13,11,6,819,1576,1301,2.21320279070158e-11,"AC018607.1",179,556
"ENSG00000186638",13,10,12,553,842,700,2.35065660732484e-11,"KIF24",180,426
"ENSG00000130066",23694,16966,63802,4903,8680,3033,2.72394708660245e-11,"SAT1",181,182
"ENSG00000164116",23,18,13,5394,1080,5156,2.72394708660245e-11,"GUCY1A1",182,363
"ENSG00000197714",21,27,17,2710,1199,1895,2.72394708660245e-11,"ZNF460",183,154
"ENSG00000128833",14,11,11,1203,838,591,2.9325074536625e-11,"MYO5C",184,67
"ENSG00000255398",1758,451,121,21,17,22,2.9467589185038e-11,"HCAR3",185,168
"ENSG00000227591",40,28,52,1,2,2,3.03070378221879e-11,"HSD11B1-AS1",186,534
"ENSG00000100985",5168,5360,16183,263,6,20,3.30301430649162e-11,"MMP9",187,115
"ENSG00000172116",447,957,307,51,11,8,3.30301430649162e-11,"CD8B",188,186
"ENSG00000180644",15828,19637,2515,776,164,285,3.3593123829677e-11,"PRF1",189,155
"ENSG00000156970",15,2,13,1167,1864,986,3.49771634896998e-11,"BUB1B",190,242
"ENSG00000247903",3,2,3,419,419,1049,3.56820215292243e-11,"AC024896.1",191,7831
"ENSG00000232442",350,240,356,119,100,123,3.67263673482395e-11,"MHENCR",192,542
"ENSG00000139832",875,733,3719,180,337,169,3.78443583269757e-11,"RAB20",193,178
"ENSG00000109846",267,176,305,15,0,11,3.94385474627055e-11,"CRYAB",194,577
"ENSG00000118193",11,8,7,625,1579,871,4.04068719857767e-11,"KIF14",195,-26
"ENSG00000071794",30,33,44,1352,943,1185,4.04758843397169e-11,"HLTF",196,13011
"ENSG00000145734",125,172,166,5035,5903,5905,4.05034505471771e-11,"BDP1",197,317
"ENSG00000235257",6,6,4,1102,405,730,4.05720987458397e-11,"ITGA9-AS1",198,551
"ENSG00000274422",2,6,1,708,619,1235,4.23388807658372e-11,"AC245060.5",199,416
"ENSG00000077984",5730,13492,59236,2270,782,1773,4.48051754539987e-11,"CST7",200,175
"ENSG00000171552",6761,8085,3332,1026,574,906,5.11322229021767e-11,"BCL2L1",201,139
"ENSG00000184445",158,98,147,6557,5624,4082,5.25973399686307e-11,"KNTC1",202,174
"ENSG00000146414",50,39,70,2717,1388,1870,5.39051536660438e-11,"SHPRH",203,250
"ENSG00000213275",28,30,92,1,4,3,5.39051536660438e-11,"IFITM9P",204,3371
"ENSG00000166004",54,37,60,2036,1489,1496,5.89260209307703e-11,"CEP295",205,201
"ENSG00000112303",7088,11626,172220,391,1176,86,6.15087608780128e-11,"VNN2",206,124
"ENSG00000162545",90,41,174,15,6,3,6.4288119756149e-11,"CAMK2N1",207,346
"ENSG00000148344",77,18,147,3,1,3,6.51102339260904e-11,"PTGES",208,165
"ENSG00000110047",4383,3914,15578,2321,2082,1850,6.80213816822775e-11,"EHD1",209,243
"ENSG00000146263",61,39,93,2120,1723,1540,7.19003027452051e-11,"MMS22L",210,149
"ENSG00000139112",2177,1537,4011,825,788,330,7.46071348312473e-11,"GABARAPL1",211,175
"ENSG00000158022",41,66,74,9,12,4,7.54149437805081e-11,"TRIM63",212,827
"ENSG00000100284",5714,3033,6825,1653,2006,1066,7.77075605802087e-11,"TOM1",213,294
"ENSG00000157657",47,14,31,4181,1920,2712,7.78964911549144e-11,"ZNF618",214,186
"ENSG00000260852",10,13,13,626,495,696,7.8372828411063e-11,"FBXL19-AS1",215,28
"ENSG00000242094",1,0,7,432,676,620,7.94511402505661e-11,"FOXP1-IT1",216,33
"ENSG00000244734",2892707,5422362,1555212,55090,304,7160,8.0033085106197e-11,"HBB",217,138
"ENSG00000160570",2080,1211,4448,786,960,684,8.44963958118008e-11,"DEDD2",218,114
"ENSG00000260592",107,66,47,4,0,2,9.23185494380296e-11,"AC130456.3",219,-98
"ENSG00000105287",4435,3328,3716,1598,1169,1253,1.01390371612313e-10,"PRKD2",220,243
"ENSG00000250802",1,2,4,312,329,287,1.16292031187084e-10,"ZBED3-AS1",221,120
"ENSG00000144407",8,5,16,573,492,1018,1.19386171779044e-10,"PTH2R",222,170
"ENSG00000269981",1053,543,3377,11,119,25,1.19448927307243e-10,"AL627309.7",223,650
"ENSG00000109472",39,147,397,5,0,0,1.26077409495812e-10,"CPE",224,646
"ENSG00000118495",158,127,245,8284,4288,4741,1.27170331596208e-10,"PLAGL1",225,337
"ENSG00000117984",4713,4517,15234,2670,2606,1562,1.36367062006015e-10,"CTSD",226,-151
"ENSG00000164047",859,153,319,22,10,1,1.45301619030771e-10,"CAMP",227,207
"ENSG00000105374",11686,8884,6564,1815,448,533,1.50646894464411e-10,"NKG7",228,194
"ENSG00000147454",26666,37688,76053,10910,2498,3012,1.51986966236168e-10,"SLC25A37",229,277
"ENSG00000178814",133,309,5062,32,29,28,1.61877281212328e-10,"OPLAH",230,292
"ENSG00000257335",1760,4390,40021,405,492,98,1.61877281212328e-10,"MGAM",231,192
"ENSG00000172354",6323,7499,24120,2722,4000,2066,1.62366780751586e-10,"GNB2",232,206
"ENSG00000221983",29587,26382,18712,5671,6609,6688,1.65570642956421e-10,"UBA52",233,223
"ENSG00000120306",774,1480,29938,115,213,127,1.66208093596069e-10,"CYSTM1",234,212
"ENSG00000145901",5970,4502,12262,4105,3972,3270,1.67700434457829e-10,"TNIP1",235,261
"ENSG00000223722",55,35,114,5,11,2,1.86881685210732e-10,"IFITM3P2",236,1968
"ENSG00000171051",18161,30305,173947,1182,1510,35,1.9049138968671e-10,"FPR1",237,170
"ENSG00000116991",600,580,4521,91,187,136,1.93340278485291e-10,"SIPA1L2",238,296
"ENSG00000172469",19,29,49,876,1084,1126,2.02606899058029e-10,"MANEA",239,235
"ENSG00000136824",51,81,83,2424,3440,2290,2.04510202428722e-10,"SMC2",240,187
"ENSG00000267041",10,17,10,816,715,880,2.10770052362447e-10,"ZNF850",241,403
"ENSG00000225720",20,70,87,6,4,4,2.22785066651462e-10,"AL031846.1",242,1437
"ENSG00000169583",378,473,76,23,19,16,2.31404436159161e-10,"CLIC3",243,229
"ENSG00000125498",114,262,96,13,3,1,2.32631751969957e-10,"KIR2DL1",244,112
"ENSG00000100100",2718,2766,2397,1049,616,509,2.35742817235693e-10,"PIK3IP1",245,254
"ENSG00000127914",397,270,728,10435,10283,11945,2.55979300201178e-10,"AKAP9",246,247
"ENSG00000117298",2182,3117,14838,1109,552,421,2.69375574037341e-10,"ECE1",247,223
"ENSG00000171877",1,1,3,322,285,316,2.69375574037341e-10,"FRMD5",248,187
"ENSG00000136982",8,7,10,363,457,383,2.71213945593246e-10,"DSCC1",249,121
"ENSG00000168899",292,446,1180,106,198,119,2.76499255357623e-10,"VAMP5",250,130
"ENSG00000164512",60,97,284,35,25,21,2.79782667146467e-10,"ANKRD55",251,84
"ENSG00000152455",12,19,12,752,1060,866,2.82276796022579e-10,"SUV39H2",252,838
"ENSG00000107223",1433,1371,2382,1125,1189,1121,2.9152036731783e-10,"EDF1",253,332
"ENSG00000167083",115,96,74,15,20,19,2.9152036731783e-10,"GNGT2",254,98
"ENSG00000170290",111,53,31,0,0,0,3.18079575447143e-10,"SLN",255,305
"ENSG00000109107",426,183,1004,118,78,43,3.22687714328801e-10,"ALDOC",256,163
"ENSG00000188536",1125080,626411,239198,5937,23,82,3.22687714328801e-10,"HBA2",257,158
"ENSG00000271270",7,4,26,1088,582,1114,3.22687714328801e-10,"TMCC1-AS1",258,179
"ENSG00000181722",42,26,42,2792,1140,2779,3.29966513450194e-10,"ZBTB20",259,52
"ENSG00000126934",2717,2383,5942,2326,2027,1846,3.58313651078885e-10,"MAP2K2",260,561
"ENSG00000203999",169,225,696,6,27,1,3.91526560428261e-10,"LINC01270",261,335
"ENSG00000204767",16,5,20,631,756,697,3.9262901324083e-10,"INSYN2B",262,1463
"ENSG00000162390",22,9,8,3986,978,2126,3.95934759700565e-10,"ACOT11",263,389
"ENSG00000140264",2092,2930,6247,1403,1826,1522,4.01907903613866e-10,"SERF2",264,-27
"ENSG00000277443",2635,3064,5601,1026,498,198,4.04300846296147e-10,"MARCKS",265,163
"ENSG00000122779",128,118,267,3301,4471,3626,4.31261237872485e-10,"TRIM24",266,290
"ENSG00000101335",606,486,282,86,51,93,4.52869535476787e-10,"MYL9",267,749
"ENSG00000008056",68,95,161,10,31,19,4.8022362687432e-10,"SYN1",268,146
"ENSG00000265713",0,0,0,312,411,324,4.8264759551531e-10,"AC023389.2",269,55
"ENSG00000111247",5,8,8,383,968,531,4.82706406510755e-10,"RAD51AP1",270,278
"ENSG00000178502",5,9,7,545,375,734,5.05058049383651e-10,"KLHL11",271,-104
"ENSG00000116871",3262,3258,7027,3103,2481,2088,5.23522579923478e-10,"MAP7D1",272,255
"ENSG00000198482",32,38,84,1961,1125,1589,5.56847380071475e-10,"ZNF808",273,705
"ENSG00000107890",17,33,21,1195,1315,1576,6.026433909411e-10,"ANKRD26",274,904
"ENSG00000102010",137,352,4672,53,16,12,6.05410535577731e-10,"BMX",275,234
"ENSG00000133739",10,12,15,652,447,923,6.14085908904386e-10,"LRRCC1",276,250
"ENSG00000153395",5024,3046,7051,1896,2690,2015,6.36930376944611e-10,"LPCAT1",277,274
"ENSG00000272219",3,0,4,285,560,393,6.71264612518967e-10,"AC005072.1",278,133
"ENSG00000102871",467,345,1008,314,293,267,7.19243423346973e-10,"TRADD",279,314
"ENSG00000175455",96,127,119,3822,3284,3973,7.51646074273405e-10,"CCDC14",280,401
"ENSG00000146281",92,69,105,4903,2338,2901,7.68276088561554e-10,"PM20D2",281,269
"ENSG00000224083",3,1,6,265,363,304,7.70208795965127e-10,"MTCO1P11",282,-3
