"rank_change","symbol","rank","padj","gene"
1289,"MIR17HG",832,5.53772752834153e-07,"ENSG00000215417"
919,"AC011933.2",833,5.54295894397395e-07,"ENSG00000264853"
1074,"ZFP14",834,5.62070225072471e-07,"ENSG00000142065"
412,"TFEB",835,5.67067939877685e-07,"ENSG00000112561"
404,"NUDT13",836,5.70094779680178e-07,"ENSG00000166321"
372,"STX10",837,5.73054558977007e-07,"ENSG00000104915"
483,"EMILIN1",838,5.74226823314464e-07,"ENSG00000138080"
1724,"ATP1A2",839,5.76794236754736e-07,"ENSG00000018625"
-48,"AADAT",840,5.77443226525228e-07,"ENSG00000109576"
-353,"ERCC8",841,5.86001006309143e-07,"ENSG00000049167"
567,"MIDN",842,5.86001006309143e-07,"ENSG00000167470"
1531,"AL133245.1",843,5.86001006309143e-07,"ENSG00000272754"
NA,"AC023509.6",844,5.86001006309143e-07,"ENSG00000285692"
212,"MLANA",845,5.96378142298001e-07,"ENSG00000120215"
762,"SSNA1",846,5.97075854474345e-07,"ENSG00000176101"
843,"USF2",847,5.97264116745371e-07,"ENSG00000105698"
2882,"PTPRZ1",848,5.99969766232829e-07,"ENSG00000106278"
9519,"CTRB2",849,6.01483636752037e-07,"ENSG00000168928"
417,"PIM1",850,6.05534701695313e-07,"ENSG00000137193"
826,"SHARPIN",851,6.05534701695313e-07,"ENSG00000179526"
-653,"LINC00662",852,6.27926044198548e-07,"ENSG00000261824"
217,"C20orf194",853,6.29124573947587e-07,"ENSG00000088854"
613,"STON2",854,6.29124573947587e-07,"ENSG00000140022"
-5,"TTC19",855,6.3174151407842e-07,"ENSG00000011295"
554,"ARID3B",856,6.34958969231787e-07,"ENSG00000179361"
260,"KIF15",857,6.44976216309558e-07,"ENSG00000163808"
5618,"ZNF280D",858,6.48533412257271e-07,"ENSG00000137871"
813,"SLC5A3",859,6.48533412257271e-07,"ENSG00000198743"
829,"ACACA",860,6.51662315813782e-07,"ENSG00000278540"
-96,"SGO1",861,6.5829038162043e-07,"ENSG00000129810"
417,"CXCL16",862,6.66504472628893e-07,"ENSG00000161921"
-107,"AC004381.3",863,6.68734803100157e-07,"ENSG00000283399"
-147,"ZNF43",864,6.70720778747148e-07,"ENSG00000198521"
657,"PGGHG",865,6.72085270503333e-07,"ENSG00000142102"
1251,"HRC",866,6.75882678416266e-07,"ENSG00000130528"
54,"AL591848.3",867,6.76153818654837e-07,"ENSG00000260855"
329,"C9orf16",868,6.81621171807471e-07,"ENSG00000171159"
NA,"AL157827.2",869,6.901778237387e-07,"ENSG00000285650"
930,"FSD1",870,6.96096937098441e-07,"ENSG00000105255"
477,"AC092490.1",871,6.96360190688175e-07,"ENSG00000249790"
-12,"MTCO3P11",872,6.9815327148038e-07,"ENSG00000237711"
492,"ZNF790",873,7.02469876562263e-07,"ENSG00000197863"
440,"CCL4",874,7.06238838224555e-07,"ENSG00000275302"
618,"IRF7",875,7.14406384954884e-07,"ENSG00000185507"
488,"FFAR3",876,7.14600421517912e-07,"ENSG00000185897"
1242,"ERCC6L",877,7.14777879554072e-07,"ENSG00000186871"
519,"ZNF69",878,7.15764365225989e-07,"ENSG00000198429"
3835,"AC016876.1",879,7.17093995700076e-07,"ENSG00000233223"
1061,"TNNT1",880,7.24613492436568e-07,"ENSG00000105048"
1055,"AC100821.1",881,7.24845934154793e-07,"ENSG00000253667"
390,"RAB11B",882,7.25975531311555e-07,"ENSG00000185236"
40,"SLC24A1",883,7.27391865688795e-07,"ENSG00000074621"
874,"ZGRF1",884,7.27391865688795e-07,"ENSG00000138658"
549,"XPO4",885,7.28441353320678e-07,"ENSG00000132953"
188,"OTUD6B",886,7.28690907830871e-07,"ENSG00000155100"
932,"DEPDC1",887,7.36329476137327e-07,"ENSG00000024526"
1890,"GPM6A",888,7.37647965713116e-07,"ENSG00000150625"
637,"TFCP2L1",889,7.38065374434e-07,"ENSG00000115112"
-261,"AC092652.1",890,7.39086126359113e-07,"ENSG00000257277"
419,"MED11",891,7.39530422894013e-07,"ENSG00000161920"
-300,"LINC01001",892,7.40051631629043e-07,"ENSG00000230724"
23,"STXBP2",893,7.44321499111072e-07,"ENSG00000076944"
860,"LINC00624",894,7.45955130937289e-07,"ENSG00000278811"
474,"FAM210B",895,7.504735566711e-07,"ENSG00000124098"
1998,"PLA2G2A",896,7.60153035555198e-07,"ENSG00000188257"
-443,"LAPTM5",897,7.63859991741167e-07,"ENSG00000162511"
-449,"EPHA1-AS1",898,7.63859991741167e-07,"ENSG00000229153"
1018,"ARHGAP11A",899,7.64174420912376e-07,"ENSG00000198826"
374,"AC117382.1",900,7.70752209426033e-07,"ENSG00000240695"
NA,"AC007877.1",901,7.84508561681024e-07,"ENSG00000287255"
-305,"PIGM",902,7.8633531688889e-07,"ENSG00000143315"
NA,"AP002762.3",903,7.86724090681396e-07,"ENSG00000286341"
900,"GNPNAT1",904,7.90638134725398e-07,"ENSG00000100522"
1932,"NARF",905,8.0162400672627e-07,"ENSG00000141562"
662,"LINC02555",906,8.0162400672627e-07,"ENSG00000260943"
2740,"SIRT7",907,8.17244728487438e-07,"ENSG00000187531"
490,"AC079915.1",908,8.34383754136731e-07,"ENSG00000266371"
416,"CPQ",909,8.35062459520429e-07,"ENSG00000104324"
-272,"TUSC8",910,8.35625926135628e-07,"ENSG00000237361"
-175,"LINC01684",911,8.36118643837389e-07,"ENSG00000237484"
-30,"AL136982.3",912,8.37277767482264e-07,"ENSG00000237280"
-203,"EPDR1",913,8.44387203779261e-07,"ENSG00000086289"
1089,"NLRP6",914,8.44631740892978e-07,"ENSG00000174885"
512,"LGALSL",915,8.54594582904019e-07,"ENSG00000119862"
-14,"SMYD3-AS1",916,8.5948877454157e-07,"ENSG00000226876"
-72,"ARL4AP4",917,8.87882317887763e-07,"ENSG00000231395"
116,"Z95331.1",918,8.89143345914772e-07,"ENSG00000280383"
1134,"SYNGR3",919,8.89370235879759e-07,"ENSG00000127561"
-141,"AC026362.2",920,8.8991170634356e-07,"ENSG00000280381"
9,"SKP2",921,8.99990930603383e-07,"ENSG00000145604"
386,"GZMA",922,9.02336259953795e-07,"ENSG00000145649"
-290,"FUT10",923,9.29293323458312e-07,"ENSG00000172728"
345,"AL031283.1",924,9.31607099191265e-07,"ENSG00000228140"
350,"MBNL1-AS1",925,9.42216634981605e-07,"ENSG00000229619"
488,"FOLR3",926,9.43097537110075e-07,"ENSG00000110203"
274,"DEPTOR",927,9.46464000154103e-07,"ENSG00000155792"
905,"PRR33",928,9.60821788818319e-07,"ENSG00000283787"
-844,"RABAC1",929,9.7110609670459e-07,"ENSG00000105404"
727,"MLLT10",930,9.75094836717206e-07,"ENSG00000078403"
892,"SCARB1",931,9.76124384047573e-07,"ENSG00000073060"
-36,"ZNF730",932,9.76212733943979e-07,"ENSG00000183850"
513,"AL139246.5",933,9.76405464646215e-07,"ENSG00000272449"
280,"TMEM40",934,9.85322566287184e-07,"ENSG00000088726"
86,"AC007533.1",935,9.89177493419382e-07,"ENSG00000261369"
692,"SEPTIN11",936,1.00342458320897e-06,"ENSG00000138758"
-539,"TSTD3",937,1.00633047134528e-06,"ENSG00000279170"
2748,"AC104581.4",938,1.00633047134528e-06,"ENSG00000280046"
1038,"CHRNE",939,1.01615415696371e-06,"ENSG00000108556"
504,"EMP3",940,1.01615415696371e-06,"ENSG00000142227"
507,"GLUL",941,1.01715916460124e-06,"ENSG00000135821"
375,"SHISA5",942,1.03439938600069e-06,"ENSG00000164054"
117,"KLHL42",943,1.03979453907131e-06,"ENSG00000087448"
458,"CD3E",944,1.04618175192044e-06,"ENSG00000198851"
278,"MAP11",945,1.05541167160866e-06,"ENSG00000146826"
1898,"ERI2",946,1.05541167160866e-06,"ENSG00000196678"
721,"DGAT2",947,1.06170734583568e-06,"ENSG00000062282"
642,"MOSPD3",948,1.06559487785882e-06,"ENSG00000106330"
421,"FAM135A",949,1.06584104954414e-06,"ENSG00000082269"
8347,"IFITM3P4",950,1.07487899514426e-06,"ENSG00000230191"
482,"TKTL1",951,1.08916897127773e-06,"ENSG00000007350"
-885,"RAB24",952,1.08916897127773e-06,"ENSG00000169228"
160,"LRRC8B",953,1.08916897127773e-06,"ENSG00000197147"
NA,"SHISA4",954,1.08916897127773e-06,"ENSG00000198892"
615,"NAPEPLD",955,1.09151841734392e-06,"ENSG00000161048"
NA,"AC027811.1",956,1.09151841734392e-06,"ENSG00000287408"
657,"AKAP11",957,1.09486575426926e-06,"ENSG00000023516"
561,"OSER1",958,1.09791885666084e-06,"ENSG00000132823"
-62,"AC087284.1",959,1.11570243271411e-06,"ENSG00000273691"
627,"CD7",960,1.11799768915246e-06,"ENSG00000173762"
-285,"ZBTB12BP",961,1.1331547891869e-06,"ENSG00000180610"
NA,"AC023424.2",962,1.14198954648965e-06,"ENSG00000287555"
3428,"ST3GAL3",963,1.15522720837329e-06,"ENSG00000126091"
NA,"AC108053.1",964,1.16108500970615e-06,"ENSG00000286320"
933,"BPTF",965,1.16641418194272e-06,"ENSG00000171634"
4911,"AC136475.2",966,1.16641418194272e-06,"ENSG00000254910"
1595,"GJB6",967,1.17104738963136e-06,"ENSG00000121742"
792,"PCED1B-AS1",968,1.19291199086726e-06,"ENSG00000247774"
6191,"FABP6",969,1.19437323460649e-06,"ENSG00000170231"
564,"MCM10",970,1.2037233242909e-06,"ENSG00000065328"
-37,"OR7E128P",971,1.2037233242909e-06,"ENSG00000228915"
614,"LINC02656",972,1.2050389362112e-06,"ENSG00000212743"
2214,"SFTPA2",973,1.20573830542544e-06,"ENSG00000185303"
329,"NRBP2",974,1.21806979937153e-06,"ENSG00000185189"
352,"SCAND1",975,1.22015917397127e-06,"ENSG00000171222"
641,"SART1",976,1.23177464710871e-06,"ENSG00000175467"
534,"SERTAD1",977,1.23177464710871e-06,"ENSG00000197019"
-51,"RPL7P7",978,1.23177464710871e-06,"ENSG00000224315"
493,"OTX1",979,1.23674208529937e-06,"ENSG00000115507"
642,"SLC45A3",980,1.24194526294653e-06,"ENSG00000158715"
153,"ZNF577",981,1.26585373361516e-06,"ENSG00000161551"
580,"PLAUR",982,1.26913318284584e-06,"ENSG00000011422"
378,"ZNF85",983,1.27762405014475e-06,"ENSG00000105750"
1305,"SELENOW",984,1.2795303245652e-06,"ENSG00000178980"
573,"RUNDC3A",985,1.28681115611826e-06,"ENSG00000108309"
826,"TCF4",986,1.28681115611826e-06,"ENSG00000196628"
-741,"AL136320.1",987,1.29327700856973e-06,"ENSG00000230322"
-15,"RN7SL648P",988,1.30373237661465e-06,"ENSG00000265727"
1296,"ZNF761",989,1.31231941753618e-06,"ENSG00000160336"
781,"PIAS2",990,1.3259237127263e-06,"ENSG00000078043"
462,"CLEC4E",991,1.33146683029539e-06,"ENSG00000166523"
1154,"B3GAT1",992,1.33971313723173e-06,"ENSG00000109956"
763,"PIKFYVE",993,1.36321705674469e-06,"ENSG00000115020"
1120,"GPR108",994,1.36767612181986e-06,"ENSG00000125734"
823,"GRK6",995,1.38105211500517e-06,"ENSG00000198055"
748,"ZFAND2B",996,1.39448828142735e-06,"ENSG00000158552"
515,"RASSF5",997,1.40581965808093e-06,"ENSG00000266094"
740,"DEFA3",998,1.41018984273214e-06,"ENSG00000239839"
2037,"BASP1-AS1",999,1.41963229387682e-06,"ENSG00000215196"
692,"VNN3",1000,1.43265790844871e-06,"ENSG00000093134"
789,"WDR12",1001,1.44139475385979e-06,"ENSG00000138442"
393,"NOP10",1002,1.44139475385979e-06,"ENSG00000182117"
1237,"CCDC9",1003,1.45608975157645e-06,"ENSG00000105321"
-28,"RC3H1-IT1",1004,1.47071017146421e-06,"ENSG00000236535"
104,"AC010615.1",1005,1.4743451912915e-06,"ENSG00000213976"
844,"DGAT1",1006,1.48228338167904e-06,"ENSG00000185000"
449,"CDA",1007,1.48469832189977e-06,"ENSG00000158825"
1039,"SFRP2",1008,1.48748586162179e-06,"ENSG00000145423"
94,"CRPPA",1009,1.49930849958811e-06,"ENSG00000214960"
201,"ZNF594",1010,1.50998603490759e-06,"ENSG00000180626"
1310,"ALG11",1011,1.54166513463702e-06,"ENSG00000253710"
1120,"REXO5",1012,1.54959280769363e-06,"ENSG00000005189"
740,"REPS2",1013,1.54959280769363e-06,"ENSG00000169891"
-225,"MKRN2OS",1014,1.5553071480284e-06,"ENSG00000225526"
-50,"EIF2S2P3",1015,1.55783008590868e-06,"ENSG00000236493"
723,"BAIAP3",1016,1.56009719508742e-06,"ENSG00000007516"
104,"AC245060.2",1017,1.57365740582523e-06,"ENSG00000234630"
318,"RBM38",1018,1.59832847159702e-06,"ENSG00000132819"
834,"BAG6",1019,1.59832847159702e-06,"ENSG00000204463"
-33,"AC103705.1",1020,1.61015919068182e-06,"ENSG00000278275"
748,"LAMTOR4",1021,1.62342803586303e-06,"ENSG00000188186"
-259,"UBE2Q2P1",1022,1.62342803586303e-06,"ENSG00000189136"
568,"UNC119",1023,1.64170901725917e-06,"ENSG00000109103"
819,"AL161891.1",1024,1.64170901725917e-06,"ENSG00000276672"
-411,"LINC00506",1025,1.6910838285962e-06,"ENSG00000281392"
428,"USP45",1026,1.69143874570524e-06,"ENSG00000123552"
372,"CNN2",1027,1.69899739453265e-06,"ENSG00000064666"
1173,"BTNL3",1028,1.72826472754989e-06,"ENSG00000168903"
219,"MN1",1029,1.72969430766161e-06,"ENSG00000169184"
358,"PELO",1030,1.7543003674869e-06,"ENSG00000152684"
599,"ITGA9",1031,1.7663056317264e-06,"ENSG00000144668"
1016,"EME1",1032,1.76796320712362e-06,"ENSG00000154920"
924,"CSF3R",1033,1.77820828308979e-06,"ENSG00000119535"
-971,"CORO7",1034,1.78116886624262e-06,"ENSG00000262246"
1194,"PCSK9",1035,1.79543067915777e-06,"ENSG00000169174"
15656,"PTGR2",1036,1.80291105950326e-06,"ENSG00000140043"
527,"NNT-AS1",1037,1.80291105950326e-06,"ENSG00000248092"
2645,"PCDHGA6",1038,1.80291105950326e-06,"ENSG00000253731"
534,"DOK3",1039,1.80867700834308e-06,"ENSG00000146094"
-536,"STAR",1040,1.80867700834308e-06,"ENSG00000147465"
469,"CDKN1B",1041,1.80933210181757e-06,"ENSG00000111276"
-374,"ERVFRD-1",1042,1.81036921082074e-06,"ENSG00000244476"
-101,"CCNE2",1043,1.83232437744777e-06,"ENSG00000175305"
0,"EIF1AX-AS1",1044,1.8733062912102e-06,"ENSG00000225037"
1206,"MALAT1",1045,1.88712818053304e-06,"ENSG00000251562"
505,"CD5",1046,1.91440127518022e-06,"ENSG00000110448"
1296,"AC145098.1",1047,1.91440127518022e-06,"ENSG00000248996"
-42,"AL139120.1",1048,1.93020859202373e-06,"ENSG00000233340"
1391,"MYLPF",1049,1.93915534657961e-06,"ENSG00000180209"
477,"NUF2",1050,1.98052367775842e-06,"ENSG00000143228"
NA,"AL031768.2",1051,1.98850961086064e-06,"ENSG00000286512"
660,"EEA1",1052,1.99949842593311e-06,"ENSG00000102189"
485,"CYYR1",1053,2.01577225386385e-06,"ENSG00000166265"
695,"KIR2DL4",1054,2.05296814927105e-06,"ENSG00000189013"
980,"RASGRP2",1055,2.06956479314943e-06,"ENSG00000068831"
-454,"ITPR1",1056,2.07338324665614e-06,"ENSG00000150995"
138,"ZNF524",1057,2.07338324665614e-06,"ENSG00000171443"
687,"MAL",1058,2.10202494011349e-06,"ENSG00000172005"
860,"ZHX2",1059,2.10202494011349e-06,"ENSG00000178764"
1081,"NSG1",1060,2.10314076411006e-06,"ENSG00000168824"
1533,"AL731566.2",1061,2.1061681604258e-06,"ENSG00000273891"
271,"KIF26B",1062,2.11376755339179e-06,"ENSG00000162849"
492,"ALAS2",1063,2.1283097868041e-06,"ENSG00000158578"
223,"KIR3DL1",1064,2.12909359599089e-06,"ENSG00000167633"
665,"ABCC13",1065,2.13729972186142e-06,"ENSG00000243064"
2190,"LINC02218",1066,2.13879464537399e-06,"ENSG00000249662"
-2,"CPA6",1067,2.15436493349216e-06,"ENSG00000165078"
728,"CDK2AP2",1068,2.15436493349216e-06,"ENSG00000167797"
182,"HYMAI",1069,2.15436493349216e-06,"ENSG00000283122"
3095,"AC091057.1",1070,2.19157617488083e-06,"ENSG00000187951"
1023,"AC104964.2",1071,2.21897888561668e-06,"ENSG00000261451"
1374,"LRFN1",1072,2.22127192150805e-06,"ENSG00000128011"
1427,"USF3",1073,2.22127192150805e-06,"ENSG00000176542"
116,"AC019080.5",1074,2.22127192150805e-06,"ENSG00000280374"
-27,"KATNBL1P1",1075,2.25298056385618e-06,"ENSG00000271026"
873,"SH2D2A",1076,2.25859807622964e-06,"ENSG00000027869"
1232,"ACAA1",1077,2.26478258106697e-06,"ENSG00000060971"
206,"HLA-B",1078,2.28031763264098e-06,"ENSG00000234745"
1164,"ZNF451",1079,2.28998800778622e-06,"ENSG00000112200"
2135,"PFN1P2",1080,2.29790130657241e-06,"ENSG00000270392"
1499,"ISG20",1081,2.30980007619307e-06,"ENSG00000172183"
396,"NCF4",1082,2.32030686717352e-06,"ENSG00000100365"
776,"AP000866.6",1083,2.32189772892806e-06,"ENSG00000279342"
-334,"SNORA1B",1084,2.32611864044777e-06,"ENSG00000199405"
1975,"MYOM3",1085,2.33629600206779e-06,"ENSG00000142661"
326,"NDUFAF6",1086,2.3404294450917e-06,"ENSG00000156170"
16471,"AC005726.1",1087,2.36680799863327e-06,"ENSG00000258472"
1128,"DCAF17",1088,2.40615547434329e-06,"ENSG00000115827"
1095,"ZNF621",1089,2.40615547434329e-06,"ENSG00000172888"
109,"AC027018.1",1090,2.40615547434329e-06,"ENSG00000254538"
361,"CDIPT",1091,2.41974628055619e-06,"ENSG00000103502"
715,"ATP6AP1",1092,2.42952201175348e-06,"ENSG00000071553"
975,"ORC6",1093,2.43183260025238e-06,"ENSG00000091651"
703,"GMIP",1094,2.48184672628461e-06,"ENSG00000089639"
-342,"AC253536.3",1095,2.50210127454622e-06,"ENSG00000232545"
482,"BTBD18",1096,2.50587371454912e-06,"ENSG00000233436"
276,"RARA",1097,2.51342458438414e-06,"ENSG00000131759"
-37,"CHN2-AS1",1098,2.51983857742891e-06,"ENSG00000235669"
193,"BAHCC1",1099,2.52892606389213e-06,"ENSG00000266074"
593,"HCLS1",1100,2.5374650560173e-06,"ENSG00000180353"
568,"PTK7",1101,2.54351422643619e-06,"ENSG00000112655"
446,"LILRA5",1102,2.54351422643619e-06,"ENSG00000187116"
NA,"AC007271.1",1103,2.54351422643619e-06,"ENSG00000287771"
546,"GBP2",1104,2.547148229337e-06,"ENSG00000162645"
3878,"DPP6",1105,2.56668189162357e-06,"ENSG00000130226"
743,"DUSP1",1106,2.56903426393306e-06,"ENSG00000120129"
704,"PPDPF",1107,2.57270292190912e-06,"ENSG00000125534"
428,"AL021707.6",1108,2.57270292190912e-06,"ENSG00000272669"
874,"APBA2",1109,2.5729703460249e-06,"ENSG00000034053"
974,"AC006141.1",1110,2.5729703460249e-06,"ENSG00000264895"
740,"AL442125.1",1111,2.57907988271599e-06,"ENSG00000276248"
NA,"AC104088.3",1112,2.59587588185889e-06,"ENSG00000288048"
614,"FBXO7",1113,2.5992461866501e-06,"ENSG00000100225"
608,"POR",1114,2.5992461866501e-06,"ENSG00000127948"
466,"APMAP",1115,2.6087438600729e-06,"ENSG00000101474"
840,"MAD2L1",1116,2.6487235544782e-06,"ENSG00000164109"
1665,"CYB5RL",1117,2.68031404891669e-06,"ENSG00000215883"
47,"AC023282.1",1118,2.70103275511454e-06,"ENSG00000274461"
3,"VDAC1P8",1119,2.70279243510584e-06,"ENSG00000229036"
771,"FCMR",1120,2.7052303604191e-06,"ENSG00000162894"
84,"USP32P3",1121,2.7052303604191e-06,"ENSG00000189423"
777,"MRPL42",1122,2.71384875248875e-06,"ENSG00000198015"
738,"TBCB",1123,2.73314024856939e-06,"ENSG00000105254"
NA,"H3P6",1124,2.73314024856939e-06,"ENSG00000235655"
615,"DYSF",1125,2.74639994415116e-06,"ENSG00000135636"
617,"VPS28",1126,2.76882235922155e-06,"ENSG00000160948"
-365,"TRBV29-1",1127,2.77281132123841e-06,"ENSG00000232869"
-85,"AC011120.1",1128,2.78573827912804e-06,"ENSG00000264196"
949,"INO80D",1129,2.78945446099515e-06,"ENSG00000114933"
1617,"AL604028.2",1130,2.78945446099515e-06,"ENSG00000234329"
453,"BEND7",1131,2.82814041008888e-06,"ENSG00000165626"
2459,"GPRC5A",1132,2.8284549447315e-06,"ENSG00000013588"
2027,"POTEE",1133,2.85018098243402e-06,"ENSG00000188219"
971,"LCORL",1134,2.85623716338733e-06,"ENSG00000178177"
13687,"DSP",1135,2.89744355295049e-06,"ENSG00000096696"
1800,"RFC3",1136,2.89744355295049e-06,"ENSG00000133119"
581,"NPL",1137,2.91285332207889e-06,"ENSG00000135838"
682,"DNAJC2",1138,2.9162390483242e-06,"ENSG00000105821"
638,"RIPOR2",1139,2.9162390483242e-06,"ENSG00000111913"
504,"MTDHP3",1140,2.91767267545659e-06,"ENSG00000268433"
593,"CHMP4B",1141,2.92142100212024e-06,"ENSG00000101421"
225,"AL355336.1",1142,2.92426711934142e-06,"ENSG00000225092"
614,"TNFRSF18",1143,2.94214522491284e-06,"ENSG00000186891"
1182,"LATS1",1144,2.95450933775083e-06,"ENSG00000131023"
745,"LEP",1145,2.95450933775083e-06,"ENSG00000174697"
458,"INKA2",1146,2.95450933775083e-06,"ENSG00000197852"
581,"HNRNPRP1",1147,2.95450933775083e-06,"ENSG00000223984"
-367,"PABPC1P1",1148,2.95450933775083e-06,"ENSG00000231707"
619,"AL035071.1",1149,2.95450933775083e-06,"ENSG00000260257"
339,"THBS1",1150,2.97944071108087e-06,"ENSG00000137801"
418,"VSIG10",1151,2.99164545987445e-06,"ENSG00000176834"
981,"ZBP1",1152,2.99444741813252e-06,"ENSG00000124256"
589,"IFIT1B",1153,2.99444741813252e-06,"ENSG00000204010"
-47,"LINC02595",1154,3.03271590814331e-06,"ENSG00000231566"
850,"AC092139.1",1155,3.03969993348293e-06,"ENSG00000279021"
481,"IFITM3",1156,3.0616852568379e-06,"ENSG00000142089"
-86,"MASP2",1157,3.08849745989254e-06,"ENSG00000009724"
916,"TREML2",1158,3.09237757054527e-06,"ENSG00000112195"
1930,"MISP3",1159,3.11642250288923e-06,"ENSG00000141854"
1155,"CAMKK1",1160,3.12893091408069e-06,"ENSG00000004660"
-920,"LRRC8C-DT",1161,3.13326597717184e-06,"ENSG00000231999"
2084,"AC009120.1",1162,3.13418836096929e-06,"ENSG00000239763"
1220,"AC004943.2",1163,3.13897317756227e-06,"ENSG00000259768"
628,"SRSF10",1164,3.14263918860377e-06,"ENSG00000188529"
-486,"AC018462.1",1165,3.17928712994965e-06,"ENSG00000229839"
772,"EBF4",1166,3.19212648699964e-06,"ENSG00000088881"
1147,"MCM4",1167,3.19212648699964e-06,"ENSG00000104738"
-123,"PFN1",1168,3.19212648699964e-06,"ENSG00000108518"
-27,"AC005154.4",1169,3.22854437280203e-06,"ENSG00000264520"
619,"MTHFD2L",1170,3.23024850496342e-06,"ENSG00000163738"
3711,"AL731567.1",1171,3.24538066284793e-06,"ENSG00000231964"
937,"MGA",1172,3.24974981225098e-06,"ENSG00000174197"
618,"ZNF37A",1173,3.26198754038557e-06,"ENSG00000075407"
1086,"THOC2",1174,3.26867300386942e-06,"ENSG00000125676"
-564,"ERVW-1",1175,3.26867300386942e-06,"ENSG00000242950"
406,"AC099494.3",1176,3.31555190397271e-06,"ENSG00000279620"
4996,"PMP2",1177,3.33695470901645e-06,"ENSG00000147588"
2274,"LINC00239",1178,3.34562642477149e-06,"ENSG00000258512"
160,"RREB1",1179,3.35802839157214e-06,"ENSG00000124782"
207,"ZNRF1",1180,3.38152230683132e-06,"ENSG00000186187"
519,"S1PR5",1181,3.38291947083451e-06,"ENSG00000180739"
-41,"RNU6-878P",1182,3.3831451955803e-06,"ENSG00000207308"
929,"SLC15A4",1183,3.4055908126692e-06,"ENSG00000139370"
1984,"CYP4B1",1184,3.4055908126692e-06,"ENSG00000142973"
1316,"RSPH14",1185,3.43380674165961e-06,"ENSG00000100218"
1068,"PRR14",1186,3.4510496231561e-06,"ENSG00000156858"
510,"SECTM1",1187,3.45852930606172e-06,"ENSG00000141574"
638,"ROPN1L",1188,3.48581600862884e-06,"ENSG00000145491"
-291,"AC243732.1",1189,3.49079865757564e-06,"ENSG00000274756"
677,"KAT6B",1190,3.51401612515739e-06,"ENSG00000156650"
559,"CD247",1191,3.53128896780263e-06,"ENSG00000198821"
880,"APOC3",1192,3.5579593061383e-06,"ENSG00000110245"
-113,"PHBP19",1193,3.59358539746653e-06,"ENSG00000257246"
-40,"TPMTP2",1194,3.61015129381209e-06,"ENSG00000234562"
-50,"AC087501.1",1195,3.61772338541564e-06,"ENSG00000225751"
511,"SLC10A3",1196,3.6700426684733e-06,"ENSG00000126903"
3365,"AC112512.1",1197,3.6700426684733e-06,"ENSG00000214773"
510,"AL662795.2",1198,3.6700426684733e-06,"ENSG00000280128"
-198,"AC100830.1",1199,3.6812711960913e-06,"ENSG00000259635"
78,"PKDREJ",1200,3.72574305789161e-06,"ENSG00000130943"
646,"NR1H2",1201,3.73710488220008e-06,"ENSG00000131408"
524,"PCED1B",1202,3.74531087836495e-06,"ENSG00000179715"
-45,"AC138832.1",1203,3.74995685371061e-06,"ENSG00000253536"
668,"CDK1",1204,3.76766370416667e-06,"ENSG00000170312"
11711,"MIR124-1HG",1205,3.78353511137463e-06,"ENSG00000253230"
1448,"GPSM2",1206,3.81513357492612e-06,"ENSG00000121957"
565,"KREMEN1",1207,3.8257190966593e-06,"ENSG00000183762"
12338,"FTH1P16",1208,3.83262944133346e-06,"ENSG00000227376"
-46,"AC131571.1",1209,3.84049951943709e-06,"ENSG00000228061"
-131,"MTCO2P11",1210,3.84049951943709e-06,"ENSG00000235917"
3389,"PDE2A-AS2",1211,3.84372809424218e-06,"ENSG00000256633"
-263,"WRN",1212,3.85572558587442e-06,"ENSG00000165392"
511,"CCDC171",1213,3.86184148011543e-06,"ENSG00000164989"
114,"SNORD3B-1",1214,3.89531862192177e-06,"ENSG00000265185"
609,"TAS2R62P",1215,3.89540017705437e-06,"ENSG00000234066"
1165,"HDAC8",1216,3.9125555306822e-06,"ENSG00000147099"
3031,"MAP2",1217,3.95308259827815e-06,"ENSG00000078018"
838,"PSMB9",1218,3.95308259827815e-06,"ENSG00000240065"
636,"AC092338.2",1219,3.96267417499211e-06,"ENSG00000260790"
-662,"RHOBTB3",1220,3.98342679526669e-06,"ENSG00000164292"
649,"CRNDE",1221,4.02028136081743e-06,"ENSG00000245694"
888,"KDM6B",1222,4.06703638056124e-06,"ENSG00000132510"
509,"ALOX5AP",1223,4.06703638056124e-06,"ENSG00000132965"
751,"EIF2AK4",1224,4.07276985530716e-06,"ENSG00000128829"
-659,"NRSN2-AS1",1225,4.07276985530716e-06,"ENSG00000225377"
781,"IVNS1ABP",1226,4.07430918288907e-06,"ENSG00000116679"
559,"TMEM132D",1227,4.12139819525691e-06,"ENSG00000151952"
826,"ARL8A",1228,4.12965741989981e-06,"ENSG00000143862"
6581,"SFTPA1",1229,4.14230623532288e-06,"ENSG00000122852"
1559,"LIMS2",1230,4.1586401818629e-06,"ENSG00000072163"
450,"FAM53C",1231,4.1586401818629e-06,"ENSG00000120709"
677,"SLA",1232,4.1719775354301e-06,"ENSG00000155926"
3269,"SEPTIN3",1233,4.17586238659935e-06,"ENSG00000100167"
502,"C19orf53",1234,4.20510770016842e-06,"ENSG00000104979"
389,"ZFP30",1235,4.20510770016842e-06,"ENSG00000120784"
203,"TRAC",1236,4.20511738062158e-06,"ENSG00000277734"
-17,"CEP57L1",1237,4.2434278060076e-06,"ENSG00000183137"
892,"ARFGEF2",1238,4.26745690491454e-06,"ENSG00000124198"
