"padj","gene","symbol","rank","rank_change"
1.81229565591255e-05,"ENSG00000280007","AC008079.1",2485,-954
1.81299979843859e-05,"ENSG00000125835","SNRPB",2486,3749
1.81351185214746e-05,"ENSG00000247151","CSTF3-DT",2487,-1210
1.81534420610794e-05,"ENSG00000166359","WDR88",2488,7886
1.83439077223519e-05,"ENSG00000226761","TAS2R46",2489,202
1.84507172990579e-05,"ENSG00000141741","MIEN1",2490,12
1.85466897737512e-05,"ENSG00000168116","KIAA1586",2491,-406
1.85959096546413e-05,"ENSG00000236018","AC004898.1",2492,-798
1.86147812695189e-05,"ENSG00000156298","TSPAN7",2493,-389
1.86457703740266e-05,"ENSG00000236304","AP001189.1",2494,-271
1.86941807655419e-05,"ENSG00000167642","SPINT2",2495,9343
1.87448246304928e-05,"ENSG00000182389","CACNB4",2496,446
1.87612526084743e-05,"ENSG00000157303","SUSD3",2497,-964
1.88050422291528e-05,"ENSG00000233041","PHGR1",2498,1428
1.88697029770011e-05,"ENSG00000233010","RPEP4",2499,205
1.88842075408148e-05,"ENSG00000176542","USF3",2500,-1427
1.88917689658734e-05,"ENSG00000100218","RSPH14",2501,-1316
1.88917689658734e-05,"ENSG00000259073","FOXN3-AS2",2502,-798
1.89731604912751e-05,"ENSG00000224727","FCF1P7",2503,-107
1.89731604912751e-05,"ENSG00000259453","AC087286.4",2504,1680
1.90427122551866e-05,"ENSG00000227028","SLC8A1-AS1",2505,2009
1.90427122551866e-05,"ENSG00000272195","AL356512.1",2506,641
1.90428758031623e-05,"ENSG00000100629","CEP128",2507,-1171
1.90482225252657e-05,"ENSG00000225726","AC007000.2",2508,292
1.90482225252657e-05,"ENSG00000227671","AL390728.4",2509,-104
1.90482225252657e-05,"ENSG00000231466","AL022324.2",2510,-654
1.90887465445701e-05,"ENSG00000169217","CD2BP2",2511,-535
1.90887465445701e-05,"ENSG00000224895","VPS26BP1",2512,181
1.91234598008861e-05,"ENSG00000124772","CPNE5",2513,-744
1.93951181308517e-05,"ENSG00000148225","WDR31",2514,-288
1.93951181308517e-05,"ENSG00000226777","FAM30A",2515,-454
1.93951181308517e-05,"ENSG00000228828","TLK2P2",2516,259
1.96114135747755e-05,"ENSG00000157119","KLHL40",2517,-1082
1.97703360368803e-05,"ENSG00000236256","DIAPH2-AS1",2518,245
1.98328041269156e-05,"ENSG00000267710","EDDM13",2519,-830
1.98328041269156e-05,"ENSG00000267908","ZSCAN5DP",2520,211
1.9970056605667e-05,"ENSG00000013725","CD6",2521,-862
2.00681642453924e-05,"ENSG00000261775","AC012435.3",2522,1760
2.01215960555988e-05,"ENSG00000001629","ANKIB1",2523,-1144
2.01686046224484e-05,"ENSG00000131080","EDA2R",2524,632
2.01686046224484e-05,"ENSG00000198105","ZNF248",2525,-362
2.02437022266739e-05,"ENSG00000174038","C9orf131",2526,-694
2.02439189326232e-05,"ENSG00000229676","ZNF492",2527,-755
2.02439189326232e-05,"ENSG00000233367","AL133480.1",2528,207
2.03375296449308e-05,"ENSG00000279662","AC131649.2",2529,-1750
2.03587605019351e-05,"ENSG00000158402","CDC25C",2530,2479
2.04878802861058e-05,"ENSG00000256238","SUPT16HP1",2531,2927
2.04906788463347e-05,"ENSG00000175548","ALG10B",2532,-832
2.050518094825e-05,"ENSG00000207234","RNU6-125P",2533,539
2.05257792909335e-05,"ENSG00000188167","TMPPE",2534,-1116
2.0583678887972e-05,"ENSG00000213050","TPM3P1",2535,4583
2.08496423029188e-05,"ENSG00000273302","AC016747.3",2536,-302
2.08625870819203e-05,"ENSG00000188211","NCR3LG1",2537,-27
2.08625870819203e-05,"ENSG00000276334","AL133243.2",2538,-994
2.08894881461038e-05,"ENSG00000260128","ULK4P2",2539,180
2.09884250412373e-05,"ENSG00000161036","LRWD1",2540,-941
2.09884250412373e-05,"ENSG00000267106","ZNF561-AS1",2541,-125
2.10391940285872e-05,"ENSG00000227742","CALR4P",2542,160
2.10868613249364e-05,"ENSG00000171860","C3AR1",2543,-673
2.11484300522014e-05,"ENSG00000255358","NDUFAF2P2",2544,230
2.12127543848026e-05,"ENSG00000260969","WWOX-AS1",2545,252
2.12250741501974e-05,"ENSG00000224888","AC138028.2",2546,1124
2.12250741501974e-05,"ENSG00000269907","PTMAP11",2547,938
2.12760640944344e-05,"ENSG00000252657","SNORA70",2548,3525
2.12760640944344e-05,"ENSG00000271267","AL353807.4",2549,3100
2.14106470014639e-05,"ENSG00000081248","CACNA1S",2550,-1257
2.14280572668281e-05,"ENSG00000102879","CORO1A",2551,-626
2.14887490407221e-05,"ENSG00000163508","EOMES",2552,-654
2.14887490407221e-05,"ENSG00000165480","SKA3",2553,-820
2.14961749490332e-05,"ENSG00000158769","F11R",2554,4668
2.14961749490332e-05,"ENSG00000229659","RPL26P6",2555,6654
2.14961749490332e-05,"ENSG00000244116","IGKV2-28",2556,NA
2.15148652340985e-05,"ENSG00000101639","CEP192",2557,-944
2.15494921537913e-05,"ENSG00000206763","RNU6-10P",2558,1606
2.15854544229125e-05,"ENSG00000104361","NIPAL2",2559,-1014
2.15854544229125e-05,"ENSG00000251739","RNU6-1053P",2560,3514
2.16003967874797e-05,"ENSG00000108370","RGS9",2561,-837
2.16308220550552e-05,"ENSG00000121742","GJB6",2562,-1595
2.16523221357007e-05,"ENSG00000018625","ATP1A2",2563,-1724
2.16734959814292e-05,"ENSG00000173391","OLR1",2564,-989
2.17010535744639e-05,"ENSG00000131459","GFPT2",2565,-1200
2.17279852887549e-05,"ENSG00000006712","PAF1",2566,-854
2.17769916092948e-05,"ENSG00000165028","NIPSNAP3B",2567,-173
2.17769916092948e-05,"ENSG00000174371","EXO1",2568,-219
2.18035054813818e-05,"ENSG00000270174","AL022097.1",2569,244
2.18936281442331e-05,"ENSG00000270890","AL049844.2",2570,422
2.19027098359546e-05,"ENSG00000229487","ALG13-AS1",2571,155
2.19299003895e-05,"ENSG00000212541","RNU6-510P",2572,11876
2.19540912337463e-05,"ENSG00000238278","ALG1L6P",2573,7097
2.20252781501491e-05,"ENSG00000011009","LYPLA2",2574,-663
2.21176372236066e-05,"ENSG00000165886","UBTD1",2575,-521
2.21443712597251e-05,"ENSG00000100300","TSPO",2576,-698
2.22444990511142e-05,"ENSG00000179447","SLC24A3-AS1",2577,77
2.22503642580172e-05,"ENSG00000109674","NEIL3",2578,-136
2.23265668551062e-05,"ENSG00000106258","CYP3A5",2579,8257
2.23265668551062e-05,"ENSG00000172183","ISG20",2580,-1499
2.23265668551062e-05,"ENSG00000223974","BNIP3P42",2581,223
2.23284675122783e-05,"ENSG00000213713","PIGCP1",2582,366
2.23658889401129e-05,"ENSG00000228481","PRKCE-AS1",2583,190
2.23658889401129e-05,"ENSG00000253540","FAM86HP",2584,6656
2.24851318920581e-05,"ENSG00000122711","SPINK4",2585,199
2.24857371037118e-05,"ENSG00000068354","TBC1D25",2586,-231
2.24857371037118e-05,"ENSG00000102802","MEDAG",2587,-877
2.24857371037118e-05,"ENSG00000138378","STAT4",2588,-232
2.25934714530852e-05,"ENSG00000128791","TWSG1",2589,-604
2.26271347090181e-05,"ENSG00000270972","AC136475.9",2590,-1245
2.26920393447895e-05,"ENSG00000178878","APOLD1",2591,1288
2.27286698648855e-05,"ENSG00000138193","PLCE1",2592,-200
2.27332198660699e-05,"ENSG00000239713","APOBEC3G",2593,-1311
2.27598718100202e-05,"ENSG00000273891","AL731566.2",2594,-1533
2.28529317192501e-05,"ENSG00000133275","CSNK1G2",2595,-935
2.28968508385694e-05,"ENSG00000230568","SF3A3P1",2596,-638
2.29359139074607e-05,"ENSG00000167705","RILP",2597,-811
2.30470735242564e-05,"ENSG00000126247","CAPNS1",2598,-594
2.30470735242564e-05,"ENSG00000136636","KCTD3",2599,-566
2.30470735242564e-05,"ENSG00000259188","AC025040.1",2600,682
2.30743774687191e-05,"ENSG00000235290","HLA-W",2601,22609
2.30743774687191e-05,"ENSG00000279991","AC009044.1",2602,241
2.30895511798544e-05,"ENSG00000144161","ZC3H8",2603,-731
2.30895511798544e-05,"ENSG00000268810","AC007193.1",2604,NA
2.31337805731672e-05,"ENSG00000263708","AC005695.2",2605,248
2.31837817159663e-05,"ENSG00000143858","SYT2",2606,6373
2.32357418348652e-05,"ENSG00000129465","RIPK3",2607,-205
2.32454519090959e-05,"ENSG00000136840","ST6GALNAC4",2608,-795
2.33436570947159e-05,"ENSG00000203321","CARNMT1-AS1",2609,8661
2.33938138881304e-05,"ENSG00000114120","SLC25A36",2610,-1108
2.36015161004302e-05,"ENSG00000259364","AC013356.3",2611,201
2.36131060482565e-05,"ENSG00000146205","ANO7",2612,-1118
2.36131060482565e-05,"ENSG00000253347","AC040934.1",2613,241
2.37305596555845e-05,"ENSG00000105519","CAPS",2614,6517
2.37305596555845e-05,"ENSG00000259202","AC012568.1",2615,218
2.38341450868009e-05,"ENSG00000120645","IQSEC3",2616,1423
2.38514949162641e-05,"ENSG00000132589","FLOT2",2617,-683
2.38514949162641e-05,"ENSG00000225602","MTOR-AS1",2618,1895
2.39300980415971e-05,"ENSG00000237702","TRBV3-1",2619,547
2.39816722783555e-05,"ENSG00000227017","AC007036.1",2620,1863
2.40366891510807e-05,"ENSG00000213790","OLA1P1",2621,1345
2.41147897585038e-05,"ENSG00000269570","AP001350.1",2622,-1361
2.41466860278686e-05,"ENSG00000138336","TET1",2623,-1034
2.42819212909523e-05,"ENSG00000225222","CHCHD4P5",2624,216
2.43869058186506e-05,"ENSG00000223973","PAFAH1B1P2",2625,3294
2.45255519174854e-05,"ENSG00000005700","IBTK",2626,-993
2.45255519174854e-05,"ENSG00000110011","DNAJC4",2627,-758
2.45393614520593e-05,"ENSG00000201592","AL732366.1",2628,157
2.46495782348505e-05,"ENSG00000260664","AC004158.1",2629,695
2.47180259645677e-05,"ENSG00000142025","DMRTC2",2630,-828
2.47661931008473e-05,"ENSG00000212124","TAS2R19",2631,2945
2.47888955627817e-05,"ENSG00000140262","TCF12",2632,-1100
2.48567429461828e-05,"ENSG00000214198","TTC41P",2633,138
2.48638533280725e-05,"ENSG00000115368","WDR75",2634,-995
2.48881556198668e-05,"ENSG00000186230","ZNF749",2635,586
2.50225630792587e-05,"ENSG00000072818","ACAP1",2636,-1369
2.50803651741569e-05,"ENSG00000196663","TECPR2",2637,-735
2.50964733681335e-05,"ENSG00000255321","AC068389.3",2638,1090
2.50964733681335e-05,"ENSG00000271554","AL138787.2",2639,1351
2.51507404419366e-05,"ENSG00000117592","PRDX6",2640,-929
2.51859673843621e-05,"ENSG00000116741","RGS2",2641,-653
2.52028234959545e-05,"ENSG00000145386","CCNA2",2642,-1384
2.52264995580118e-05,"ENSG00000259536","AC091045.1",2643,-901
2.52420876742218e-05,"ENSG00000198876","DCAF12",2644,-724
2.52976127553165e-05,"ENSG00000262020","AC007014.1",2645,275
2.53689914590988e-05,"ENSG00000253112","AC102945.1",2646,244
2.53821485943857e-05,"ENSG00000259090","SEPTIN7P1",2647,218
2.5392767338614e-05,"ENSG00000197405","C5AR1",2648,-662
2.54020177729526e-05,"ENSG00000130956","HABP4",2649,-1089
2.55421240896115e-05,"ENSG00000253273","AC022826.1",2650,1891
2.55718104402919e-05,"ENSG00000224903","RNF32-AS1",2651,13588
2.56870101951237e-05,"ENSG00000252743","RNU6-850P",2652,483
2.57634958616974e-05,"ENSG00000103653","CSK",2653,-1006
2.5793823036768e-05,"ENSG00000121957","GPSM2",2654,-1448
2.58883011559617e-05,"ENSG00000166743","ACSM1",2655,-590
2.59510534658241e-05,"ENSG00000011600","TYROBP",2656,-776
2.62469211556888e-05,"ENSG00000236567","TCF3P1",2657,295
2.62871523200321e-05,"ENSG00000076928","ARHGEF1",2658,-1188
2.63495893263363e-05,"ENSG00000214106","PAXIP1-AS2",2659,2088
2.6447521034383e-05,"ENSG00000227055","AC009961.2",2660,1887
2.6447521034383e-05,"ENSG00000260545","AC026771.1",2661,1451
2.64539594417946e-05,"ENSG00000165646","SLC18A2",2662,1494
2.65594697933556e-05,"ENSG00000072110","ACTN1",2663,-1033
2.65781990992263e-05,"ENSG00000210144","MT-TY",2664,526
2.66367387957823e-05,"ENSG00000151575","TEX9",2665,-66
2.66793675967429e-05,"ENSG00000100350","FOXRED2",2666,-873
2.67467103962618e-05,"ENSG00000185658","BRWD1",2667,-873
2.67556346799988e-05,"ENSG00000181450","ZNF678",2668,-851
2.67796799491847e-05,"ENSG00000235613","NSRP1P1",2669,-404
2.6837027727848e-05,"ENSG00000206344","HCG27",2670,-957
2.69298088945846e-05,"ENSG00000262700","AC133552.3",2671,354
2.69646278850681e-05,"ENSG00000105877","DNAH11",2672,316
2.6987795011813e-05,"ENSG00000144736","SHQ1",2673,-764
2.70102576583179e-05,"ENSG00000168484","SFTPC",2674,-1926
2.70197413201848e-05,"ENSG00000259876","AC010333.1",2675,259
2.70361837191427e-05,"ENSG00000261394","AC007598.2",2676,1775
2.70396278882647e-05,"ENSG00000106477","CEP41",2677,-695
2.70692753606951e-05,"ENSG00000198131","ZNF544",2678,-1111
2.71084591043351e-05,"ENSG00000154237","LRRK1",2679,-669
2.71276345965578e-05,"ENSG00000259547","CYCSP2",2680,182
2.717489673596e-05,"ENSG00000137807","KIF23",2681,-944
2.71767271075163e-05,"ENSG00000253088","Y_RNA",2682,247
2.73483190670127e-05,"ENSG00000134830","C5AR2",2683,-756
2.7357646223679e-05,"ENSG00000076924","XAB2",2684,-1181
2.7357646223679e-05,"ENSG00000236709","DAPK1-IT1",2685,2304
2.74784262081729e-05,"ENSG00000158315","RHBDL2",2686,728
2.75931042023532e-05,"ENSG00000156531","PHF6",2687,-1070
2.76691959880132e-05,"ENSG00000268659","AL589863.1",2688,3141
2.77822041001828e-05,"ENSG00000234338","AC073349.2",2689,130
2.77982735095586e-05,"ENSG00000158109","TPRG1L",2690,-559
2.78201923738504e-05,"ENSG00000227523","RPS20P15",2691,1559
2.7925455920666e-05,"ENSG00000184083","FAM120C",2692,-841
2.80087324068169e-05,"ENSG00000149016","TUT1",2693,14651
2.8371371628167e-05,"ENSG00000170315","UBB",2694,3385
2.8371371628167e-05,"ENSG00000270903","HNRNPA3P9",2695,-111
2.84004044847548e-05,"ENSG00000263235","AC006111.2",2696,-55
2.86174601701997e-05,"ENSG00000270300","PHACTR2P1",2697,384
2.88228509713927e-05,"ENSG00000144452","ABCA12",2698,2733
2.88228509713927e-05,"ENSG00000228509","AC006460.1",2699,3545
2.88953359124332e-05,"ENSG00000231201","AF127577.2",2700,151
2.89048323022308e-05,"ENSG00000196136","SERPINA3",2701,NA
2.89429653915099e-05,"ENSG00000150687","PRSS23",2702,-749
2.89866349570819e-05,"ENSG00000160221","GATD3A",2703,267
2.9028771084743e-05,"ENSG00000214465","SMARCE1P6",2704,1496
2.90450144025126e-05,"ENSG00000006210","CX3CL1",2705,-1297
2.92089262985065e-05,"ENSG00000250990","AC098851.1",2706,1828
2.92089262985065e-05,"ENSG00000273369","AC096586.2",2707,403
2.9425722591667e-05,"ENSG00000270772","PDHA1P1",2708,-349
2.95624840162533e-05,"ENSG00000174945","AMZ1",2709,1277
2.95964661535553e-05,"ENSG00000163104","SMARCAD1",2710,-936
2.95964661535553e-05,"ENSG00000232342","AC022540.1",2711,1809
2.96088981478535e-05,"ENSG00000244921","MTCYBP18",2712,9054
2.96164722371724e-05,"ENSG00000258323","AC073575.1",2713,242
2.98412978259135e-05,"ENSG00000110841","PPFIBP1",2714,-267
2.99758080580425e-05,"ENSG00000242607","RPS3AP34",2715,-357
2.99798638415366e-05,"ENSG00000166987","MBD6",2716,1084
3.01384652748767e-05,"ENSG00000234937","AL139128.1",2717,-252
3.01541574652758e-05,"ENSG00000272977","AL008721.2",2718,-131
3.04159500643219e-05,"ENSG00000164649","CDCA7L",2719,-452
3.04159500643219e-05,"ENSG00000275413","AC002553.2",2720,-581
3.05865973069371e-05,"ENSG00000229999","SGSM3-AS1",2721,-792
3.05877293215338e-05,"ENSG00000180535","BHLHA15",2722,7273
3.05907813422694e-05,"ENSG00000154743","TSEN2",2723,-1081
3.06350552444853e-05,"ENSG00000102575","ACP5",2724,-400
3.06625921030836e-05,"ENSG00000260601","AC131391.1",2725,1806
3.08102553170631e-05,"ENSG00000222255","RNU6-101P",2726,1956
3.1062219926452e-05,"ENSG00000122126","OCRL",2727,-141
3.10966963096155e-05,"ENSG00000164674","SYTL3",2728,-689
3.11168757142318e-05,"ENSG00000101608","MYL12A",2729,88
3.13472542211316e-05,"ENSG00000237854","LINC00674",2730,1093
3.13811115929884e-05,"ENSG00000259294","AC005096.1",2731,1542
3.14002404212319e-05,"ENSG00000237249","Z99127.2",2732,1978
3.14308115671604e-05,"ENSG00000180332","KCTD4",2733,175
3.14308115671604e-05,"ENSG00000183336","BOLA2",2734,NA
3.15565399253916e-05,"ENSG00000187642","PERM1",2735,-932
3.1580205712504e-05,"ENSG00000177666","PNPLA2",2736,74
3.15811162122645e-05,"ENSG00000130813","SHFL",2737,611
3.16418034777986e-05,"ENSG00000022277","RTF2",2738,-422
3.16928764601613e-05,"ENSG00000143119","CD53",2739,-780
3.16928764601613e-05,"ENSG00000269352","PTOV1-AS2",2740,8561
3.17162440114021e-05,"ENSG00000165511","ZNF22-AS1",2741,-638
3.17299193499367e-05,"ENSG00000151929","BAG3",2742,-913
3.17902531282672e-05,"ENSG00000236824","BCYRN1",2743,-297
3.18074995290532e-05,"ENSG00000156885","COX6A2",2744,-417
3.19182788819369e-05,"ENSG00000196172","ZNF681",2745,-714
3.19499186686172e-05,"ENSG00000226746","SMCR5",2746,-992
3.21163541384367e-05,"ENSG00000234329","AL604028.2",2747,-1617
3.21163541384367e-05,"ENSG00000243478","AOX2P",2748,271
3.22934414436673e-05,"ENSG00000266019","MIR3609",2749,1565
3.24408036627504e-05,"ENSG00000253910","PCDHGB2",2750,299
3.24518398234131e-05,"ENSG00000185958","FAM186A",2751,578
3.24518398234131e-05,"ENSG00000274180","NATD1",2752,-612
3.24852026815197e-05,"ENSG00000259378","DCAF13P3",2753,1263
3.25115695827261e-05,"ENSG00000141504","SAT2",2754,-1997
3.25652545027589e-05,"ENSG00000011258","MBTD1",2755,-1186
3.26127894554409e-05,"ENSG00000100599","RIN3",2756,-704
3.28525356995095e-05,"ENSG00000104824","HNRNPL",2757,8702
3.28525356995095e-05,"ENSG00000244327","AC109992.2",2758,415
3.29569272412148e-05,"ENSG00000087088","BAX",2759,-1445
3.2995775876302e-05,"ENSG00000164830","OXR1",2760,-561
3.3211028891462e-05,"ENSG00000122359","ANXA11",2761,-951
3.33699915622799e-05,"ENSG00000215845","TSTD1",2762,-477
3.34627678251161e-05,"ENSG00000115756","HPCAL1",2763,-1031
3.36631182543971e-05,"ENSG00000244378","RPS2P45",2764,630
3.37778140864104e-05,"ENSG00000165383","LRRC18",2765,-764
3.37976911241409e-05,"ENSG00000015479","MATR3",2766,274
3.37976911241409e-05,"ENSG00000106400","ZNHIT1",2767,-917
3.37976911241409e-05,"ENSG00000232546","AC027644.1",2768,6542
3.38579165623236e-05,"ENSG00000257270","AL928654.2",2769,15134
3.39515547968335e-05,"ENSG00000120738","EGR1",2770,-1162
3.39580103288685e-05,"ENSG00000104892","KLC3",2771,-703
3.40056970105557e-05,"ENSG00000088305","DNMT3B",2772,-1020
3.4061082769862e-05,"ENSG00000154146","NRGN",2773,-400
3.41612106847517e-05,"ENSG00000101624","CEP76",2774,-441
3.4166699779571e-05,"ENSG00000104957","CCDC130",2775,-1198
3.4166699779571e-05,"ENSG00000167904","TMEM68",2776,-762
3.44280107412732e-05,"ENSG00000136003","ISCU",2777,-1390
3.45754563597778e-05,"ENSG00000150625","GPM6A",2778,-1890
3.45979248989165e-05,"ENSG00000170486","KRT72",2779,-1070
3.45979248989165e-05,"ENSG00000262503","AC027763.1",2780,44
3.46157813971185e-05,"ENSG00000204351","SKIV2L",2781,-1067
3.46287612588014e-05,"ENSG00000215883","CYB5RL",2782,-1665
3.46686015482315e-05,"ENSG00000245213","AC105285.1",2783,886
3.49409811053226e-05,"ENSG00000229519","AL591866.1",2784,536
3.49471370963856e-05,"ENSG00000112486","CCR6",2785,14182
3.49471370963856e-05,"ENSG00000114805","PLCH1",2786,-352
3.49648976518142e-05,"ENSG00000182986","ZNF320",2787,-426
3.49844111933036e-05,"ENSG00000141576","RNF157",2788,1868
3.49946539781861e-05,"ENSG00000072163","LIMS2",2789,-1559
3.5012067621625e-05,"ENSG00000033050","ABCF2",2790,22522
3.502390926213e-05,"ENSG00000111669","TPI1",2791,-849
3.50498715710949e-05,"ENSG00000230393","AC092667.1",2792,186
3.51370879215293e-05,"ENSG00000168394","TAP1",2793,-1137
3.51981821741506e-05,"ENSG00000087365","SF3B2",2794,-1003
3.52165403079699e-05,"ENSG00000125484","GTF3C4",2795,-998
3.52165403079699e-05,"ENSG00000226545","AL357552.1",2796,4568
3.52245887583969e-05,"ENSG00000119655","NPC2",2797,878
3.52780055919071e-05,"ENSG00000187837","H1-2",2798,-1160
3.53234253148006e-05,"ENSG00000134825","TMEM258",2799,286
3.5336351129189e-05,"ENSG00000226380","AC016831.1",2800,10123
3.53898130923432e-05,"ENSG00000137198","GMPR",2801,-882
3.54640043878235e-05,"ENSG00000137393","RNF144B",2802,-645
3.56662309380586e-05,"ENSG00000163535","SGO2",2803,-731
3.56685330929342e-05,"ENSG00000252874","Y_RNA",2804,5425
3.57359902730477e-05,"ENSG00000261971","MMP25-AS1",2805,-768
3.58888058214681e-05,"ENSG00000185899","TAS2R60",2806,634
3.643990258453e-05,"ENSG00000167720","SRR",2807,1945
3.64611375911872e-05,"ENSG00000166266","CUL5",2808,-1410
3.66341561246751e-05,"ENSG00000272599","AC016394.1",2809,253
3.66427819074505e-05,"ENSG00000275839","AC243654.2",2810,1978
3.68624463075509e-05,"ENSG00000278621","AC037198.2",2811,NA
3.71516424424787e-05,"ENSG00000158517","NCF1",2812,-752
3.7225075691816e-05,"ENSG00000057704","TMCC3",2813,-490
3.7225075691816e-05,"ENSG00000261609","GAN",2814,-874
3.72860138313387e-05,"ENSG00000270350","MTND4LP5",2815,1004
3.76086755102457e-05,"ENSG00000258648","UBE2CP1",2816,275
3.7621542020896e-05,"ENSG00000257896","AC093012.1",2817,3006
3.76955829285666e-05,"ENSG00000173436","MICOS10",2818,8195
3.76955829285666e-05,"ENSG00000270115","AL513327.2",2819,683
3.7708978601934e-05,"ENSG00000282416","AC092299.1",2820,-697
3.79352645004856e-05,"ENSG00000281183","NPTN-IT1",2821,435
3.79428155999125e-05,"ENSG00000266420","RN7SL118P",2822,196
3.79712157409006e-05,"ENSG00000258730","ITPK1-AS1",2823,-592
3.80429218076885e-05,"ENSG00000260723","AC007598.1",2824,288
3.81736931157407e-05,"ENSG00000207870","MIR221",2825,1919
3.82830381228182e-05,"ENSG00000237757","EEF1A1P30",2826,9485
3.82830381228182e-05,"ENSG00000252164","RNA5SP282",2827,3835
3.83887694513815e-05,"ENSG00000282625","MRPL57P8",2828,317
3.84170993730868e-05,"ENSG00000176083","ZNF683",2829,-27
3.84978071648386e-05,"ENSG00000232422","KNOP1P4",2830,265
3.84978071648386e-05,"ENSG00000255801","AC092746.1",2831,-1540
3.85377301364977e-05,"ENSG00000224072","VEZTP1",2832,457
3.86427106440793e-05,"ENSG00000207721","MIR186",2833,6717
3.86562375949619e-05,"ENSG00000225632","AL161644.1",2834,1834
3.86669975474532e-05,"ENSG00000266318","MIR5692A1",2835,291
3.86856476839073e-05,"ENSG00000099849","RASSF7",2836,-631
3.86856476839073e-05,"ENSG00000141562","NARF",2837,-1932
3.87328063031464e-05,"ENSG00000104886","PLEKHJ1",2838,-594
3.88273470208107e-05,"ENSG00000229339","AC093414.1",2839,342
3.92682188006136e-05,"ENSG00000227714","MTND6P18",2840,254
3.92990138943888e-05,"ENSG00000178917","ZNF852",2841,-500
3.92990138943888e-05,"ENSG00000243243","AC073130.2",2842,7191
3.93027430307889e-05,"ENSG00000179846","NKPD1",2843,5742
3.93027430307889e-05,"ENSG00000196678","ERI2",2844,-1898
3.93027430307889e-05,"ENSG00000234389","AC007278.1",2845,-1494
3.93540032471731e-05,"ENSG00000182566","CLEC4G",2846,NA
3.94195247967962e-05,"ENSG00000235361","AC016292.1",2847,283
3.95526365996143e-05,"ENSG00000255141","HNRNPA1P76",2848,412
3.9576762599074e-05,"ENSG00000257550","AC023509.2",2849,294
3.96777091904419e-05,"ENSG00000255097","AP006259.1",2850,4476
3.99299562108003e-05,"ENSG00000112511","PHF1",2851,-858
4.00590200231951e-05,"ENSG00000163632","C3orf49",2852,54
4.02076904020425e-05,"ENSG00000267298","AC006116.5",2853,251
4.02235436282603e-05,"ENSG00000120217","CD274",2854,-584
4.03933532800986e-05,"ENSG00000145335","SNCA",2855,875
4.03976219205269e-05,"ENSG00000280404","AC005086.5",2856,8519
4.04413948620877e-05,"ENSG00000089820","ARHGAP4",2857,-321
4.05333635368757e-05,"ENSG00000151067","CACNA1C",2858,4082
4.05464319540705e-05,"ENSG00000228463","AP006222.1",2859,-313
4.06531902328862e-05,"ENSG00000162383","SLC1A7",2860,-773
4.06531902328862e-05,"ENSG00000182871","COL18A1",2861,-741
4.07869048550728e-05,"ENSG00000281358","RASSF1-AS1",2862,NA
4.08134791842826e-05,"ENSG00000260455","NBAT1",2863,211
4.08476527362152e-05,"ENSG00000231508","RPL34P20",2864,-447
4.08823791479575e-05,"ENSG00000265666","RARA-AS1",2865,-713
4.0903995391182e-05,"ENSG00000230993","RPL12P15",2866,5343
4.10530789515744e-05,"ENSG00000087250","MT3",2867,-2280
4.13908943467043e-05,"ENSG00000244229","RPL26P35",2868,200
4.13996212706455e-05,"ENSG00000201367","RNU6-522P",2869,2001
4.14812817248719e-05,"ENSG00000241547","ACTG1P20",2870,12208
4.15104240405535e-05,"ENSG00000178021","TSPYL6",2871,1910
4.16275573233448e-05,"ENSG00000152782","PANK1",2872,-451
4.16569016396039e-05,"ENSG00000278829","AC099811.5",2873,1549
4.19777275517259e-05,"ENSG00000162910","MRPL55",2874,-1182
4.23351501853339e-05,"ENSG00000213742","ZNF337-AS1",2875,50
4.23629933227721e-05,"ENSG00000218510","LINC00339",2876,9085
4.25003301438578e-05,"ENSG00000219470","AL355802.1",2877,3079
4.27799466768842e-05,"ENSG00000215893","RPL23AP17",2878,271
4.28191223735513e-05,"ENSG00000092036","HAUS4",2879,7103
4.28191223735513e-05,"ENSG00000231233","CFAP58-DT",2880,-1316
4.30255495828041e-05,"ENSG00000264546","AC008026.3",2881,-743
4.32155151110433e-05,"ENSG00000259209","AC004943.1",2882,-1253
4.32178003430735e-05,"ENSG00000228007","AC011933.1",2883,-497
4.32381512741948e-05,"ENSG00000258485","SRMP2",2884,324
4.32442154002886e-05,"ENSG00000232228","RPL36AP16",2885,3340
4.33364593279994e-05,"ENSG00000119227","PIGZ",2886,968
4.33603575201671e-05,"ENSG00000168685","IL7R",2887,-663
4.36876760776463e-05,"ENSG00000164627","KIF6",2888,105
4.37378566099939e-05,"ENSG00000064933","PMS1",2889,-938
4.37469620333798e-05,"ENSG00000100242","SUN2",2890,-607
4.38044329883392e-05,"ENSG00000211805","TRAV24",2891,690
4.39389763162355e-05,"ENSG00000146463","ZMYM4",2892,-1172
4.39939545560059e-05,"ENSG00000198915","RASGEF1A",2893,-1131
4.40359142281212e-05,"ENSG00000188257","PLA2G2A",2894,-1998
4.41280307790169e-05,"ENSG00000111859","NEDD9",2895,-767
4.4286671667691e-05,"ENSG00000163539","CLASP2",2896,-732
4.43187654750227e-05,"ENSG00000255893","AP000786.1",2897,-302
4.44144919766125e-05,"ENSG00000158796","DEDD",2898,-64
4.44385496888055e-05,"ENSG00000260916","CCPG1",2899,10081
4.45237156682212e-05,"ENSG00000064313","TAF2",2900,-1213
