"padj","gene","symbol","rank","rank_change"
4.04256487512762e-12,"ENSG00000186439","TRDN",148,837
4.08155604406688e-12,"ENSG00000243772","KIR2DL3",149,49
4.57561234203352e-12,"ENSG00000173894","CBX2",150,108
4.80146961327801e-12,"ENSG00000116641","DOCK7",151,203
5.05041787277699e-12,"ENSG00000227507","LTB",152,227
5.29026115899087e-12,"ENSG00000118276","B4GALT6",153,-39
5.44111220440705e-12,"ENSG00000185900","POMK",154,-131
5.48814126725931e-12,"ENSG00000124731","TREM1",155,385
5.68924947598971e-12,"ENSG00000105501","SIGLEC5",156,-90
5.77076367432402e-12,"ENSG00000185480","PARPBP",157,333
6.35214964629402e-12,"ENSG00000131669","NINJ1",158,163
6.35214964629402e-12,"ENSG00000152137","HSPB8",159,398
6.35214964629402e-12,"ENSG00000169180","XPO6",160,185
6.35214964629402e-12,"ENSG00000206172","HBA1",161,16
7.67968137528162e-12,"ENSG00000134986","NREP",162,12387
7.84915194772873e-12,"ENSG00000223960","CHROMR",163,43
9.08911983712558e-12,"ENSG00000178852","EFCAB13",164,296
1.00661077596032e-11,"ENSG00000029153","ARNTL2",165,340
1.12390958763637e-11,"ENSG00000142546","NOSIP",166,302
1.1522727606793e-11,"ENSG00000099860","GADD45B",167,217
1.1690813809984e-11,"ENSG00000144354","CDCA7",168,221
1.19260580703495e-11,"ENSG00000172216","CEBPB",169,126
1.2217934514088e-11,"ENSG00000213362","FTH1P12",170,6605
1.25510400430852e-11,"ENSG00000269821","KCNQ1OT1",171,403
1.36663637618211e-11,"ENSG00000172167","MTBP",172,101
1.47569639256543e-11,"ENSG00000140678","ITGAX",173,266
1.5388981028908e-11,"ENSG00000213160","KLHL23",174,-33
1.6064375380679e-11,"ENSG00000127955","GNAI1",175,224
1.67336127835818e-11,"ENSG00000167671","UBXN6",176,166
1.68756322809334e-11,"ENSG00000166925","TSC22D4",177,317
1.88111876340171e-11,"ENSG00000147650","LRP12",178,330
2.21320279070158e-11,"ENSG00000254325","AC018607.1",179,556
2.35065660732484e-11,"ENSG00000186638","KIF24",180,426
2.72394708660245e-11,"ENSG00000130066","SAT1",181,182
2.72394708660245e-11,"ENSG00000164116","GUCY1A1",182,363
2.72394708660245e-11,"ENSG00000197714","ZNF460",183,154
2.9325074536625e-11,"ENSG00000128833","MYO5C",184,67
2.9467589185038e-11,"ENSG00000255398","HCAR3",185,168
3.03070378221879e-11,"ENSG00000227591","HSD11B1-AS1",186,534
3.30301430649162e-11,"ENSG00000100985","MMP9",187,115
3.30301430649162e-11,"ENSG00000172116","CD8B",188,186
3.3593123829677e-11,"ENSG00000180644","PRF1",189,155
3.49771634896998e-11,"ENSG00000156970","BUB1B",190,242
3.56820215292243e-11,"ENSG00000247903","AC024896.1",191,7831
3.67263673482395e-11,"ENSG00000232442","MHENCR",192,542
